Source	Target	Target_Uniprot	f	Type	Source_idx	Target_idx
Q9NZJ5	P20810_S544	P20810	2.499209986653698	KS	138	6595
Q9NZJ5	P20810_S561	P20810	1.4085297301123667	KS	138	6596
Q9Y2K2	P20810_S563	P20810	1.5184982957739095	KS	175	6597
Q14012	P20810_S71	P20810	2.6867727082628683	KS	248	6600
P48729	P20810_T551	P20810	1.2876161770479904	KS	213	6609
O75676	P20810_T560	P20810	1.929628433660236	KS	240	6610
Q2M2I8	P20810_T73	P20810	1.7816904182690294	KS	3	6611
P27448	P20936_S418	P20936	1.218207156666903	KS	170	6615
Q9Y2U5	P21127_S212	P21127	-2.604124730399924	KS	165	6619
Q13873	P21127_S283	P21127	3.010928579335122	KS	137	6620
Q9P2K8	P21127_S285	P21127	2.3260819386747453	KS	255	6621
O94921	P21127_S752	P21127	-2.034665916683576	KS	27	6626
Q9H0K1	P21333_S2152	P21333	-2.9681614391103643	KS	99	6640
O94921	P21333_S2414	P21333	1.066790456099458	KS	27	6651
Q96QT4	P21333_S2576	P21333	1.367951504184585	KS	198	6652
Q9NRH2	P21333_T2336	P21333	1.5475818447516971	KS	96	6662
Q15208	P21359_S2500	P21359	3.272028111115871	KS	157	6664
Q96KB5	P21359_S2561	P21359	-2.7109246138604526	KS	63	6669
Q2M2I8	P21359_S2826	P21359	1.7271394005569984	KS	3	6673
Q15139	P21860_S686	P21860	1.0628736690841372	KS	88	6694
Q6XUX3	P22059_S190	P22059	3.5972206263824944	KS	277	6699
P41279	P22059_S193	P22059	2.719407481949604	KS	79	6700
Q13043	P22059_S345	P22059	1.964767018057964	KS	180	6706
P53350	P22059_S351	P22059	1.0506977836895182	KS	140	6707
Q96KB5	P22059_S382	P22059	-1.1111389403009202	KS	63	6709
Q14004	P22059_T332	P22059	2.2093860924167696	KS	72	6714
Q14164	P22059_T367	P22059	1.693556360631279	KS	103	6715
P28482	P22234_S27	P22234	1.8500700159357333	KS	22	6718
O14578	P22314_S13	P22314	1.4058597753749584	KS	221	6720
Q9H0K1	P22314_S46	P22314	1.0079448512168732	KS	99	6724
Q7KZI7	P22314_S810	P22314	-1.788396409412684	KS	169	6726
Q9UKI8	P22626_S212	P22626	1.6295936300010163	KS	136	6739
Q9P2K8	P22626_S236	P22626	3.610590289820191	KS	255	6742
Q9P289	P22626_S85	P22626	1.193598558148791	KS	183	6748
P42345	P22670_S204	P22670	1.3625658146398347	KS	71	6752
P06493	P22670_S209	P22670	1.462981463723498	KS	19	6753
Q13188	P23193_S110	P23193	1.2776729288066395	KS	148	6759
Q15139	P23396_T242	P23396	1.716116830179519	KS	88	6768
Q13557	P23497_S157	P23497	1.0514537911417587	KS	191	6769
Q13315	P23497_S171	P23497	1.2090559321309993	KS	12	6770
Q96RG2	P23497_S189	P23497	-2.868457208981731	KS	125	6772
Q86UE8	P23497_S362	P23497	1.632824979599281	KS	76	6781
P25098	P23497_S410	P23497	2.2914398536881766	KS	298	6782
Q9Y4K4	P23497_T197	P23497	-1.2903158919936963	KS	107	6786
P51812	P23497_T221	P23497	-1.5756344788198806	KS	218	6788
Q96RG2	P23497_T39	P23497	-1.0727557599184987	KS	125	6791
Q96BR1	P23528_S24	P23528	-1.3094643096823937	KS	302	6796
Q96RR4	P23528_S3	P23528	-3.0454915128011564	KS	43	6797
P41279	P23588_S219	P23588	2.58612474141712	KS	79	6803
P51812	P23588_S406	P23588	-2.462738356217457	KS	218	6805
Q13555	P23588_S409	P23588	-1.1676953728163912	KS	4	6806
Q16566	P23588_S489	P23588	-1.3905625934503476	KS	207	6813
Q96QT4	P23588_S495	P23588	-3.638314433487084	KS	198	6814
Q8IW41	P23588_S597	P23588	1.9195183370525069	KS	46	6818
Q86UX6	P23588_T420	P23588	-3.8659098453031167	KS	101	6823
Q13188	P23588_T500	P23588	-1.2873602819527683	KS	148	6826
Q13873	P23771_S162	P23771	-1.4533776093188422	KS	137	6829
Q13315	P24534_S106	P24534	3.974080959314597	KS	12	6830
Q6XUX3	P24534_S112	P24534	3.4138773703701397	KS	277	6831
Q9H4A3	P24534_S140	P24534	1.075148443812461	KS	208	6832
Q13233	P24534_S90	P24534	4.6105208432461975	KS	128	6834
Q9BQI3	P24534_T88	P24534	5.540377849902244	KS	66	6836
Q96S44	P24534_T93	P24534	3.335376853355635	KS	77	6837
Q14680	P24844_S20	P24844	1.2330499344208334	KS	89	6842
Q13464	P24844_T19	P24844	2.290870486120032	KS	301	6844
P45984	P24928_S1843	P24928	-1.060609560202984	KS	34	6845
P45984	P24928_S1913	P24928	-2.150398959925317	KS	34	6854
P50613	P24928_S1917	P24928	-1.33049606765373	KS	26	6855
Q96GX5	P24928_T1912	P24928	-1.841636853506273	KS	65	6861
Q13043	P24928_T1919	P24928	-2.075288143102618	KS	180	6863
P37173	P25054_S111	P25054	1.0109702102579856	KS	134	6868
P41279	P25054_S1364	P25054	2.0646318499292	KS	79	6871
P06493	P25054_S1371	P25054	-1.165039462559239	KS	19	6872
Q96S44	P25054_S2093	P25054	1.76993716549935	KS	77	6875
P49674	P25054_S2096	P25054	1.57810938676886	KS	48	6876
Q13555	P25054_S2129	P25054	1.4973391969185563	KS	4	6878
O76039	P25054_S2350	P25054	-1.105826332241767	KS	225	6887
Q14004	P25054_S2535	P25054	1.5856355808789395	KS	72	6890
Q13177	P25054_S2803	P25054	3.2337627038367334	KS	204	6898
Q9H0K1	P25054_S908	P25054	1.3140526379989623	KS	99	6908
Q13523	P25054_T910	P25054	1.4110280430569908	KS	28	6919
Q5VT25	P25205_S668	P25205	-1.9177081868568615	KS	162	6922
Q9NYL2	P25205_S704	P25205	-1.9023622555541329	KS	117	6924
Q13555	P25205_T713	P25205	1.4797748856166386	KS	4	6930
Q00537	P25205_T722	P25205	4.116745791624808	KS	73	6931
Q13555	P25440_S633	P25440	2.604819011589837	KS	4	6937
Q9Y2H1	P25440_S643	P25440	3.444141072600056	KS	126	6939
Q13315	P25490_S247	P25490	1.641725943430023	KS	12	6944
Q6IQ55	P25490_S252	P25490	1.0087959997686315	KS	57	6945
Q6XUX3	P25490_T236	P25490	1.822137829560468	KS	277	6946
Q6XUX3	P25490_T348	P25490	1.436884408296331	KS	277	6947
Q9NYV4	P25686_S311	P25686	-2.636778238975488	KS	74	6951
Q9UEE5	P25788_S243	P25788	1.6936940471413957	KS	150	6955
P25098	P25788_S250	P25788	1.2834643626014604	KS	298	6956
O14757	P26006_S1042	P26006	1.0161077416000008	KS	10	6962
P25098	P26006_T1048	P26006	1.6612821965138664	KS	298	6964
Q9NQU5	P26045_S357	P26045	2.968334344352506	KS	194	6968
Q9H2G2	P26045_S419	P26045	2.426600943873831	KS	216	6970
Q15139	P26045_S425	P26045	1.677296955498992	KS	88	6971
P33981	P26045_S427	P26045	1.90625310137194	KS	135	6972
O00418	P26045_S430	P26045	1.7847374621522345	KS	149	6973
Q9NSY1	P26045_S434	P26045	1.3172334836801287	KS	0	6974
Q96RG2	P26045_S441	P26045	1.2772764154675755	KS	125	6976
P42345	P26045_S448	P26045	1.9477664475078316	KS	71	6977
O94921	P26358_S714	P26358	1.4894324257395295	KS	27	6989
Q9Y6M4	P26368_S2	P26368	1.4193148216019331	KS	14	6990
Q96RG2	P26373_S106	P26373	1.0545411131936149	KS	125	6993
Q9NRM7	P26599_T138	P26599	-1.0265123319279148	KS	131	7002
Q9NRH2	P26651_S184	P26651	1.0714084921825968	KS	96	7007
O14976	P26651_S188	P26651	-1.2856093508762676	KS	1	7009
P45984	P26651_S90	P26651	-1.5840386614899078	KS	34	7011
O75676	P26678_S16	P26678	4.603844181803378	KS	240	7013
Q9NSY1	P27708_T1884	P27708	1.4391885992287	KS	0	7032
P36507	P27708_T1888	P27708	1.1109649474117995	KS	67	7033
P37173	P27816_S5	P27816	1.2579152309710064	KS	134	7043
P49841	P27816_S507	P27816	-3.073070808818174	KS	185	7044
Q16566	P27816_T864	P27816	3.09575359897276	KS	207	7075
Q13163	P27816_T866	P27816	1.023892007594034	KS	273	7076
O95747	P27824_T562	P27824	-1.1472752696635702	KS	146	7085
Q15208	P27987_S204	P27987	1.2264645802144098	KS	157	7092
P27448	P27987_T271	P27987	1.456223287447731	KS	170	7095
Q13873	P28290_S1175	P28290	1.9043684389813824	KS	137	7105
O95835	P28290_S153	P28290	-1.359428965496809	KS	129	7106
Q9UKI8	P28290_S315	P28290	-1.0852550484543355	KS	136	7111
Q13555	P28290_S330	P28290	1.000476440871033	KS	4	7115
Q8IU85	P28290_S641	P28290	-1.749394233328733	KS	239	7124
O00418	P28290_S652	P28290	2.2762489373014017	KS	149	7126
Q15746	P28290_S737	P28290	-2.9676192243410124	KS	291	7129
Q5VT25	P28290_S739	P28290	-2.239322750273669	KS	162	7130
Q9Y572	P28290_S832	P28290	1.130457208979866	KS	91	7136
O43318	P28290_S866	P28290	1.586762231918879	KS	120	7137
Q13233	P28290_S869	P28290	1.341839183698033	KS	128	7138
O76039	P28290_T1132	P28290	-1.337693009112083	KS	225	7143
Q96GX5	P28290_T1163	P28290	-1.0251123803801807	KS	65	7147
Q13535	P28290_T655	P28290	-1.4993264937503137	KS	168	7154
Q6IQ55	P28290_T864	P28290	2.9650977466253376	KS	57	7158
Q99986	P28290_T877	P28290	1.7462369337114314	KS	121	7160
P45984	P28324_S180	P28324	1.6369813993421864	KS	34	7161
P49841	P28347_S11	P28347	2.3431964444698874	KS	185	7163
Q15831	P28370_S116	P28370	1.131862315915816	KS	52	7166
Q8TD19	P28370_S714	P28370	3.3486383088327347	KS	164	7168
Q16539	P28715_S341	P28715	-1.121851170398369	KS	24	7170
Q9NZJ5	P28715_S559	P28715	1.1959025163037662	KS	138	7176
P53350	P28715_T567	P28715	1.3268016602199442	KS	140	7181
Q9Y2K2	P28749_S749	P28749	2.2876982325173056	KS	175	7189
Q8IWQ3	P28749_T754	P28749	3.855217491906144	KS	172	7193
Q96PY6	P29218_S37	P29218	1.631297706187791	KS	60	7195
O15530	P29317_S897	P29317	1.567322329961998	KS	251	7199
P78362	P29374_S1140	P29374	-1.1279505714905351	KS	261	7212
P49674	P29374_S557	P29374	2.718434003315636	KS	48	7216
Q13555	P29374_T151	P29374	-1.847868021922256	KS	4	7222
Q9BUB5	P29375_S225	P29375	1.2721299006916489	KS	193	7229
Q86UE8	P29401_S295	P29401	1.4543953088930976	KS	76	7232
P49760	P29590_S403	P29590	-2.0292829477796985	KS	158	7242
Q8TDX7	P29590_S504	P29590	-6.540186834642556	KS	276	7245
Q9NSY1	P29590_S505	P29590	-4.99904448385742	KS	0	7246
P25098	P29590_S565	P29590	1.227545846484011	KS	298	7249
Q13555	P29692_S162	P29692	2.765272267949637	KS	4	7258
Q99986	P29692_S74	P29692	1.0082753611599529	KS	121	7263
Q15139	P29692_T125	P29692	-4.098191243705518	KS	88	7265
Q16539	P29692_T147	P29692	-1.3839779957745186	KS	24	7267
P27361	P29966_S118	P29966	-3.862674436408728	KS	35	7269
Q9Y6M4	P29966_S128	P29966	2.781706257951967	KS	14	7270
P48729	P29966_S131	P29966	-1.8085843081430024	KS	213	7271
Q9Y2U5	P29966_S132	P29966	1.247266952158407	KS	165	7272
P49760	P29966_S145	P29966	-2.7131802099269	KS	158	7275
Q9NRM7	P29966_S147	P29966	-2.623129303390334	KS	131	7276
Q13177	P29966_S167	P29966	-3.823740072120584	KS	204	7277
Q2M2I8	P29966_S63	P29966	2.5673768130492345	KS	3	7283
Q96L34	P29966_S77	P29966	-3.4839749668811155	KS	87	7284
P49840	P29966_T120	P29966	-3.5737612275450665	KS	186	7287
Q9BQI3	P29966_T133	P29966	1.3838127708932433	KS	66	7288
Q96SB4	P30085_S137	P30085	1.1624440209852196	KS	260	7297
Q9H4A3	P30085_S141	P30085	1.5321028698333965	KS	208	7298
P41743	P30305_T561	P30305	1.3107814612250337	KS	286	7316
Q9NRM7	P30307_S216	P30307	1.9306089789631768	KS	131	7317
P48729	P30414_S467	P30414	1.782041805887561	KS	213	7325
Q9H4A3	P30414_S724	P30414	-1.0325751080482632	KS	208	7327
P36507	P30566_S9	P30566	-1.6771160348801484	KS	67	7341
Q96SB4	P30622_S147	P30622	-1.0871154272469583	KS	260	7343
Q9NZJ5	P30622_S152	P30622	-1.637628325377552	KS	138	7344
Q96RR4	P30622_S155	P30622	-1.126307321118297	KS	43	7345
Q02750	P30622_S200	P30622	1.649887008332966	KS	7	7352
Q9H0K1	P30622_S312	P30622	1.061342853333798	KS	99	7355
Q15831	P30622_T151	P30622	-1.3216289089741675	KS	52	7359
O14976	P30622_T191	P30622	-1.061837541693457	KS	1	7361
Q13315	P31321_S77	P31321	1.4021722939952088	KS	12	7368
Q9NRM7	P31629_S1050	P31629	-2.43783587035907	KS	131	7376
Q13627	P31629_S2083	P31629	1.2750338204197345	KS	142	7378
O95835	P31629_S924	P31629	-1.3805799923379318	KS	129	7383
Q9H2K8	P31942_T17	P31942	1.3388867169174985	KS	151	7391
Q13555	P31943_S63	P31943	2.3361910143396862	KS	4	7395
O14874	P31947_T207	P31947	-1.0968591921688002	KS	122	7400
P45984	P32519_S163	P32519	-1.6737411697704945	KS	34	7409
Q8TDX7	P32519_S167	P32519	-2.83650854831528	KS	276	7410
P48729	P32519_T190	P32519	1.45534633678289	KS	213	7419
Q96QT4	P33991_S2	P33991	-2.092574920032252	KS	198	7441
Q2M2I8	P33991_S3	P33991	-2.716260818235812	KS	3	7443
P33981	P33991_S31	P33991	-3.445995211313305	KS	135	7444
Q9P2K8	P34932_S647	P34932	1.907524479470366	KS	255	7457
Q8IWQ3	P34932_S76	P34932	1.019549687021053	KS	172	7458
Q99759	P35221_S652	P35221	-2.327879132997648	KS	272	7465
Q15831	P35221_T2	P35221	2.151048198693921	KS	52	7468
Q13315	P35221_T645	P35221	1.0660010994227314	KS	12	7471
O95819	P35222_S45	P35222	1.829717471930099	KS	294	7475
Q13188	P35222_S47	P35222	1.9753544069661797	KS	148	7476
Q96S44	P35251_S1090	P35251	2.704781695377635	KS	77	7490
P49759	P35251_S156	P35251	-2.785370117182447	KS	144	7493
P25098	P35251_S190	P35251	1.2156849749591938	KS	298	7494
Q16566	P35251_S366	P35251	-2.322647455770417	KS	207	7497
Q13315	P35251_T110	P35251	1.4747842832148166	KS	12	7502
P41279	P35269_S396	P35269	-2.6376800297806966	KS	79	7507
P51956	P35269_S436	P35269	1.5122511087359527	KS	44	7509
P78527	P35270_S103	P35270	1.1408088433680028	KS	166	7513
Q13873	P35270_S108	P35270	1.1221392211758996	KS	137	7514
P27361	P35367_S275	P35367	-1.319331276767782	KS	35	7516
Q9NZJ5	P35568_S1005	P35568	-2.926008754240991	KS	138	7521
Q13177	P35568_S1142	P35568	-1.315161536296282	KS	204	7527
Q9H4A3	P35568_S1143	P35568	-1.0004544627417982	KS	208	7528
Q9H4A3	P35568_S303	P35568	2.218816113508142	KS	208	7534
Q9NZJ5	P35568_S417	P35568	-1.893980365744957	KS	138	7543
P42345	P35568_S419	P35568	-1.5158389773609553	KS	71	7544
Q16539	P35568_S531	P35568	1.1271872841237158	KS	24	7548
Q9NYV4	P35568_S616	P35568	1.3111395661019003	KS	74	7549
Q9H2K8	P35568_T335	P35568	1.0664689216843488	KS	151	7558
P42345	P35568_T453	P35568	1.170732861071368	KS	71	7559
P42345	P35568_T530	P35568	1.1156354484881863	KS	71	7561
Q96PY6	P35579_S1714	P35579	1.146201280788798	KS	60	7566
Q96Q15	P35580_S1956	P35580	1.615823343150879	KS	2	7570
Q6XUX3	P35580_S1962	P35580	1.8069086683449065	KS	277	7571
P37173	P35580_T1960	P35580	1.8205834309503184	KS	134	7573
Q9HBH9	P35606_T848	P35606	1.3301734653874655	KS	274	7577
Q9HBH9	P35611_S353	P35611	-2.5361070546241624	KS	274	7582
O94804	P35611_S355	P35611	-4.361084854951217	KS	263	7583
Q13627	P35611_S358	P35611	-3.998552344100544	KS	142	7584
P78362	P35611_S600	P35611	1.8788155368359352	KS	261	7594
Q14164	P35637_S340	P35637	2.1226929510214934	KS	103	7605
Q16539	P35658_S1045	P35658	1.4054794236962582	KS	24	7609
Q96PY6	P35658_S433	P35658	-1.3347381626565404	KS	60	7610
Q00536	P35658_S646	P35658	1.3041357955916997	KS	33	7617
Q07002	P35658_T1021	P35658	-1.4714594313599765	KS	51	7622
Q15831	P35659_S2	P35659	2.416241557419747	KS	52	7627
Q13177	P35659_S210	P35659	1.0475854964746567	KS	204	7628
O94804	P35680_S325	P35680	1.32826618396383	KS	263	7635
Q2M2I8	P35680_S334	P35680	1.2707908318953756	KS	3	7636
Q9H2G2	P35680_S341	P35680	2.2157933650477	KS	216	7638
Q2M2I8	P35680_S75	P35680	3.202232675128357	KS	3	7642
Q96S44	P35680_S80	P35680	2.8006743714985607	KS	77	7643
Q92630	P35712_S399	P35712	1.1820192560556677	KS	232	7648
Q96RG2	P35869_S689	P35869	2.07673825903165	KS	125	7655
P36507	P35869_S693	P35869	1.2808379509070331	KS	67	7656
Q13315	P36915_T50	P36915	1.805212380143292	KS	12	7666
Q9BWU1	P37231_S112	P37231	1.407533809782235	KS	38	7670
O95382	P38159_S280	P38159	1.1018568054238145	KS	55	7692
P41279	P38159_S291	P38159	1.1827589397409728	KS	79	7695
Q99986	P38159_S316	P38159	1.3065933212249927	KS	121	7698
Q02750	P38159_S58	P38159	1.927110408812441	KS	7	7708
Q9HBH9	P38398_S1280	P38398	-1.851742027449454	KS	274	7715
Q9UKI8	P38398_S1551	P38398	1.046874158181664	KS	136	7723
Q9NZJ5	P38398_T1548	P38398	1.4216461881391955	KS	138	7727
P51812	P38432_S235	P38432	-2.1941223731018926	KS	218	7731
P25098	P38432_T122	P38432	1.3558226865451817	KS	298	7735
P51956	P38935_T675	P38935	-4.144680782982007	KS	44	7751
Q8TF76	P39687_T15	P39687	-3.23860328903425	KS	242	7754
Q96BR1	P39880_S1216	P39880	1.0018469500036336	KS	302	7760
P37173	P39880_T1344	P39880	-1.1653658728404324	KS	134	7766
P50613	P40123_S309	P40123	-2.033031376910241	KS	26	7769
Q96S44	P40123_T299	P40123	1.332086874620531	KS	77	7771
O43683	P40123_T303	P40123	1.2472845391671328	KS	64	7772
Q9H2G2	P40123_T311	P40123	-2.2866955250004857	KS	216	7773
Q8N4C8	P40227_S205	P40227	-4.013808880468661	KS	110	7781
Q9BWU1	P40425_S395	P40425	1.0869868845595168	KS	38	7790
P53350	P40692_S446	P40692	-4.222484984100024	KS	140	7796
Q9NRM7	P40692_S477	P40692	1.2332156776522805	KS	131	7797
Q86UE8	P40763_S701	P40763	1.2240851789346667	KS	76	7799
Q13188	P40763_T721	P40763	-3.273744054767249	KS	148	7802
P36507	P40818_S389	P40818	1.2117400556703757	KS	67	7803
O14976	P40818_S425	P40818	1.7666870865071207	KS	1	7805
P28482	P40818_S434	P40818	1.679960098266399	KS	22	7806
P37173	P40818_T428	P40818	1.730275953288935	KS	134	7811
Q16566	P40818_T618	P40818	1.447561236929868	KS	207	7813
Q9UEW8	P40855_S146	P40855	1.4797671492440294	KS	152	7816
P48729	P41162_S159	P41162	1.3788484727718355	KS	213	7830
P28482	P41182_S333	P41182	-1.065620388783099	KS	22	7835
P17252	P41182_S457	P41182	1.9307409951203705	KS	245	7838
O94804	P41212_S16	P41212	2.5051125449339136	KS	263	7842
P27361	P41212_S22	P41212	1.0787907805309	KS	35	7844
P78527	P41212_T18	P41212	1.74611356328146	KS	166	7847
P28482	P41212_T31	P41212	2.506346837388337	KS	22	7848
P41279	P41214_S237	P41214	-2.6748554447993342	KS	79	7850
P37173	P41214_S361	P41214	-1.0199961335493128	KS	134	7851
Q9BQI3	P41227_S205	P41227	-1.778449195639256	KS	66	7854
Q9Y6M4	P41229_T1358	P41229	1.1000558068017394	KS	14	7860
P49137	P41236_S121	P41236	1.6540819547769452	KS	197	7866
P41279	P41236_S127	P41236	2.0578205760186297	KS	79	7868
Q9NZJ5	P41236_S72	P41236	1.134217648002	KS	138	7874
P33981	P41236_T92	P41236	1.4000140285840548	KS	135	7880
Q9UHD2	P41567_S9	P41567	1.3314021880921985	KS	102	7888
Q13233	P42166_S158	P42166	-2.291801117482006	KS	128	7890
Q14012	P42166_S272	P42166	1.073508027908419	KS	248	7896
Q99759	P42166_S444	P42166	1.859635919339997	KS	272	7907
Q13523	P42167_S156	P42167	-3.3735146566589	KS	28	7910
Q13233	P42167_S158	P42167	-7.269737956212051	KS	128	7911
P49137	P42167_S177	P42167	-1.5238809316876267	KS	197	7913
Q8TD19	P42167_S180	P42167	-1.84714582695028	KS	164	7914
P49840	P42167_S184	P42167	-2.3352702705434734	KS	186	7915
P53350	P42167_S66	P42167	-2.697664162961047	KS	140	7925
Q02750	P42167_S67	P42167	-2.1476727352431446	KS	7	7926
P49674	P42167_T154	P42167	-2.7322087104753	KS	48	7928
Q9HCP0	P42167_T164	P42167	-2.3661872403748667	KS	130	7929
P78362	P42167_T208	P42167	-3.465799736227318	KS	261	7930
O95835	P42167_T74	P42167	-2.1534122267450577	KS	129	7934
Q92630	P42224_S532	P42224	1.9418258728584556	KS	232	7935
P27448	P42356_S257	P42356	-1.3341839133035105	KS	170	7945
Q16566	P42356_T255	P42356	-1.965919873332453	KS	207	7947
Q13233	P42566_S790	P42566	1.1573559728161982	KS	128	7953
Q9NZJ5	P42694_S1584	P42694	1.2159601313727857	KS	138	7973
P49841	P42696_S28	P42696	1.0588237740024908	KS	185	7988
P49841	P42892_T25	P42892	1.15382230064262	KS	185	7998
Q9UHD2	P43005_T515	P43005	-1.5168560024593116	KS	102	8002
Q14004	P43034_S109	P43034	3.6751855737735895	KS	72	8008
Q9Y2H1	P43243_S188	P43243	-2.594375749410858	KS	126	8014
Q13188	P43243_S195	P43243	1.1691271938709988	KS	148	8015
P49760	P43243_S598	P43243	-2.9435212891148304	KS	158	8022
P49137	P43243_S620	P43243	-1.1293589713692072	KS	197	8026
Q13873	P43243_S748	P43243	-1.1546985119844209	KS	137	8030
P15056	P43243_S759	P43243	-1.7371832407088128	KS	235	8031
O95747	P43243_T758	P43243	-3.931410988980757	KS	146	8039
P25098	P43243_T774	P43243	2.8972063748146653	KS	298	8040
O75385	P43487_S21	P43487	1.1131340341849807	KS	56	8046
Q14164	P43487_S32	P43487	1.4136184124519513	KS	103	8047
Q8IWQ3	P43487_S60	P43487	1.0834509836657773	KS	172	8048
Q13555	P45973_S14	P45973	1.158734331442174	KS	4	8062
Q6IQ55	P45974_S785	P45974	1.4945428081156162	KS	57	8069
P49840	P45974_T623	P45974	2.993655246030615	KS	186	8071
P78527	P46013_S1098	P46013	1.009492199837318	KS	166	8073
Q9NQU5	P46013_S128	P46013	1.1608495006813726	KS	194	8078
P78527	P46013_S130	P46013	2.161394849067204	KS	166	8079
P51957	P46013_S1329	P46013	1.36965105901705	KS	108	8081
Q13523	P46013_S2223	P46013	-2.3679586418878404	KS	28	8094
Q02156	P46013_S3249	P46013	1.1601280657978703	KS	285	8110
Q13873	P46013_S352	P46013	1.528673932881656	KS	137	8113
P06493	P46013_T1017	P46013	-1.1376417581306342	KS	19	8125
Q00537	P46013_T1111	P46013	1.6145429783494691	KS	73	8126
P78362	P46013_T1167	P46013	-1.903993799469552	KS	261	8128
Q8TF76	P46013_T1315	P46013	1.0800053620066483	KS	242	8131
Q13873	P46013_T1327	P46013	1.390839494143682	KS	137	8132
P41279	P46013_T1385	P46013	1.4349483167265331	KS	79	8134
P17252	P46013_T1387	P46013	-1.7634453891446338	KS	245	8135
O94921	P46013_T1784	P46013	1.1265502249282875	KS	27	8139
O43683	P46013_T1991	P46013	-1.0957688647494963	KS	64	8144
Q16539	P46013_T2268	P46013	1.7973549913328508	KS	24	8149
Q15831	P46019_S1039	P46019	-1.5499342534394405	KS	52	8169
P19525	P46019_S1053	P46019	-1.564459161554991	KS	258	8173
Q99759	P46020_S985	P46020	-1.3233232342353016	KS	272	8178
Q04759	P46063_S636	P46063	-1.7661193237437658	KS	299	8187
P51956	P46087_S590	P46087	1.8018200585484827	KS	44	8191
Q99986	P46087_S594	P46087	-1.331382551439532	KS	121	8192
Q9NRM7	P46100_S1012	P46100	2.2174802510057674	KS	131	8204
Q6XUX3	P46100_S108	P46100	2.446106400094351	KS	277	8209
Q9Y6M4	P46100_S1202	P46100	1.8913109096322456	KS	14	8215
P78527	P46100_S1205	P46100	1.8646727848028029	KS	166	8217
Q02750	P46100_S1206	P46100	1.6179566896501925	KS	7	8218
Q6XUX3	P46100_S1215	P46100	1.702331454475834	KS	277	8219
Q13873	P46100_S1220	P46100	1.7545907477943814	KS	137	8220
Q9Y2U5	P46100_S1236	P46100	1.1686805152287878	KS	165	8221
Q13555	P46100_S1244	P46100	-1.049815027344497	KS	4	8222
Q13873	P46100_S29	P46100	-1.4656929783182662	KS	137	8228
Q13233	P46100_S54	P46100	1.483816791463532	KS	128	8233
P49841	P46100_S675	P46100	-3.420156210045599	KS	185	8239
Q7KZI7	P46100_S704	P46100	-1.8205608887370683	KS	169	8242
P25098	P46100_S729	P46100	1.1089201557802326	KS	298	8245
Q9Y5S2	P46100_S784	P46100	-2.328339788168869	KS	292	8252
Q8IWQ3	P46100_S786	P46100	-1.6025645565499484	KS	172	8253
Q9BUB5	P46100_S84	P46100	1.091172222376139	KS	193	8256
P25098	P46100_S849	P46100	1.7523174907806285	KS	298	8257
Q9UEE5	P46100_S871	P46100	3.396594420619966	KS	150	8259
O95835	P46100_S974	P46100	-2.7288823590407816	KS	129	8265
Q9UKI8	P46100_T1201	P46100	1.532666302895544	KS	136	8268
P49674	P46100_T1230	P46100	1.1855670034087478	KS	48	8269
O43683	P46100_T1529	P46100	1.247571868446233	KS	64	8271
Q9Y572	P46100_T661	P46100	-2.6188955782262457	KS	91	8275
Q13557	P46100_T724	P46100	1.8914172777679903	KS	191	8278
Q9H4A3	P46100_T785	P46100	-2.9135700133430475	KS	208	8281
P49759	P46379_S964	P46379	-1.5413331512052757	KS	144	8303
P78362	P46379_S973	P46379	-1.148875899014346	KS	261	8304
Q9Y2H1	P46695_S31	P46695	2.407345408691082	KS	126	8315
Q8TDX7	P46734_S7	P46734	1.0407075421397671	KS	276	8319
O76039	P46779_S115	P46779	-2.962122435663151	KS	225	8325
Q9UL54	P46783_T126	P46783	1.0313607973833872	KS	244	8327
Q9NRH2	P46783_T148	P46783	1.2919426081939775	KS	96	8328
P48730	P46821_S1156	P46821	1.8997057092588	KS	215	8331
P49840	P46821_S1211	P46821	1.1564522918821734	KS	186	8332
P04049	P46821_S1376	P46821	3.063634730973238	KS	234	8344
P25098	P46821_S1389	P46821	1.2731542762222912	KS	298	8347
Q16584	P46821_S1421	P46821	1.3974491480999998	KS	118	8353
P28482	P46821_S1779	P46821	-1.818810947858081	KS	22	8365
Q16566	P46821_S1792	P46821	-1.7744539354329003	KS	207	8367
Q96SB4	P46821_S1793	P46821	-1.5636324999318028	KS	260	8368
Q9BZL6	P46821_S1852	P46821	2.563716999639084	KS	179	8373
Q9NYL2	P46821_S1869	P46821	1.9855414670193932	KS	117	8374
P78527	P46821_S1881	P46821	1.3316955584735908	KS	166	8375
P48730	P46821_S2072	P46821	1.85506990453535	KS	215	8381
Q9Y2H1	P46821_S2074	P46821	1.7246509670334422	KS	126	8382
P28482	P46821_S2098	P46821	1.1627141793357865	KS	22	8383
O14920	P46821_S2100	P46821	1.2829507603022936	KS	13	8384
Q9NZJ5	P46821_S2209	P46821	1.462042663297197	KS	138	8385
Q15831	P46821_S831	P46821	2.572767633212313	KS	52	8394
P15056	P46821_S995	P46821	1.2969604535162669	KS	235	8399
Q9UKI8	P46821_T1152	P46821	1.017696060059199	KS	136	8402
Q13188	P46821_T1317	P46821	-1.3153879053261122	KS	148	8405
Q86UE8	P46821_T1864	P46821	1.8653229390308663	KS	76	8414
