Source	Target	Target_Uniprot	f	Type	Source_idx	Target_idx
Q9BZL6	P05412_S58	P05412	1.319552629263022	KS	184	2082
P45984	P05412_S63	P05412	1.0528212204380765	KS	21	2083
P25098	P05412_T231	P05412	1.4333320364451971	KS	253	2085
Q9H2G2	P05556_S785	P05556	-1.9501608449030488	KS	240	2091
P49674	P05783_S30	P05783	-3.1266320943397865	KS	19	2094
Q96KB5	P05783_S31	P05783	-3.8769929238794183	KS	26	2095
Q9Y2U5	P05783_S34	P05783	-4.000662299632058	KS	267	2097
P19525	P05783_S51	P05783	-4.580101565980819	KS	297	2103
P05129	P05783_S53	P05783	-1.8052435648084604	KS	289	2104
Q15831	P05783_S7	P05783	-3.533375375060377	KS	63	2106
P41743	P05783_T8	P05783	-5.098439931687215	KS	248	2112
P51957	P05787_S22	P05787	-2.8339832958688937	KS	113	2116
Q96QT4	P05787_S24	P05787	-9.58473319730335	KS	243	2117
O43353	P05787_S258	P05787	2.122281307992216	KS	122	2118
Q9Y572	P05787_S34	P05787	-2.7053372302254832	KS	49	2121
Q14680	P05787_S35	P05787	-4.183346250747274	KS	47	2122
Q16513	P05787_S37	P05787	-2.6684631141903203	KS	153	2123
Q9Y6M4	P05787_T303	P05787	-1.238484680798619	KS	135	2137
Q07002	P06400_S249	P06400	-1.0518197831845804	KS	23	2140
Q96RR4	P06400_S608	P06400	2.017497538053009	KS	264	2142
P25098	P06454_S10	P06454	1.5451221001617803	KS	253	2151
Q02750	P06454_S2	P06454	-3.9645587352493816	KS	34	2152
P53350	P06454_S9	P06454	-1.6147736782257258	KS	87	2153
P49841	P06748_S222	P06748	1.4509313211838766	KS	197	2175
Q13557	P06748_S242	P06748	1.0863965134569202	KS	188	2177
Q9UL54	P06748_T219	P06748	-2.887297943351971	KS	202	2184
Q05655	P06748_T234	P06748	2.549738579970038	KS	288	2185
P28482	P07197_S620	P07197	2.3101265646550004	KS	7	2187
O43353	P07355_S12	P07355	-1.8470423671579947	KS	122	2192
Q9Y6M4	P07355_S127	P07355	1.9076546394757996	KS	135	2193
Q9UKI8	P07355_S18	P07355	-2.9289944641205263	KS	82	2194
P48729	P07355_T19	P07355	-3.3858689585469186	KS	133	2199
Q8TDX7	P07814_S882	P07814	-2.44219874345573	KS	257	2205
O94804	P07900_S315	P07900	1.4713454657456655	KS	239	2211
Q92630	P07900_S595	P07900	1.1958699592518318	KS	149	2214
P78527	P07900_T317	P07900	1.333767875545668	KS	108	2215
O95835	P07910_S233	P07910	-7.418378375567697	KS	74	2218
Q9Y6M4	P07910_S238	P07910	-1.78793296239294	KS	135	2219
Q13555	P07910_S260	P07910	2.589831105530358	KS	219	2221
P49840	P07910_S299	P07910	-5.3603184956274745	KS	211	2222
P25098	P08238_S255	P08238	-4.157113635865223	KS	253	2231
O94804	P08238_S307	P08238	-1.7980845838378912	KS	239	2233
Q8IWQ3	P08559_S293	P08559	-2.446343286791361	KS	221	2240
Q96GX5	P08559_S295	P08559	-3.792947039096744	KS	31	2241
P19525	P08621_S410	P08621	1.3211135482691532	KS	297	2247
P53350	P08651_S333	P08651	-1.1407951807047656	KS	87	2253
Q86UE8	P08670_S144	P08670	1.631225694518399	KS	236	2258
Q9Y4K4	P08670_S214	P08670	1.7614406060870778	KS	242	2259
P24723	P08670_S26	P08670	1.2750547951310995	KS	293	2260
Q13043	P08670_S430	P08670	1.44837070287031	KS	237	2269
Q9NRH2	P08670_T426	P08670	1.4177043910454366	KS	56	2284
Q15746	P08727_S10	P08727	-1.5536257182604256	KS	208	2290
Q9UEW8	P08727_S35	P08727	-6.469299173526707	KS	299	2292
Q13163	P09429_S35	P09429	-1.0179111762285693	KS	201	2303
Q96L34	P09874_S782	P09874	1.027805303740573	KS	207	2314
O75676	P0C7T5_S284	P0C7T5	-1.6038099231083098	KS	195	2317
P78362	P10074_S171	P10074	2.274041083293552	KS	178	2321
Q9NSY1	P10074_S179	P10074	3.34636436183132	KS	24	2322
Q13627	P10244_T494	P10244	-1.0894183128818806	KS	89	2324
Q02156	P10398_S269	P10398	-3.156704726406799	KS	247	2330
O14874	P10398_S299	P10398	1.5492283313529018	KS	274	2332
Q96L34	P10398_S582	P10398	1.455929570871266	KS	207	2334
Q07002	P10412_S187	P10412	-2.783340831251637	KS	23	2338
Q9Y6E0	P10412_T146	P10412	1.3033919120675872	KS	292	2340
Q96RR4	P10412_T4	P10412	-1.7954369308900802	KS	264	2342
P15056	P10451_S63	P10451	-1.0063114319358544	KS	187	2345
P27361	P10636_S552	P10636	1.0230140669305907	KS	17	2348
Q96KB5	P10636_S717	P10636	-1.453126384068737	KS	26	2350
Q2M2I8	P10636_T492	P10636	1.3993811113027093	KS	25	2352
Q86UX6	P10644_S77	P10644	-1.4638617027625855	KS	61	2356
O00418	P10644_T75	P10644	-2.7712493055051297	KS	276	2358
P49840	P10827_S12	P10827	-1.858460863702387	KS	211	2360
P49840	P11137_T1592	P11137	-2.526049023348431	KS	211	2363
P45984	P11137_T1595	P11137	-2.5310244778012176	KS	21	2364
P45984	P11137_T1602	P11137	-2.4416607969011146	KS	21	2365
Q13555	P11171_S674	P11171	2.5470910680433407	KS	219	2374
Q13535	P11274_S215	P11274	2.2206483081360755	KS	116	2382
Q9BQI3	P11274_S459	P11274	-2.364751821057592	KS	33	2384
P25098	P11388_S1525	P11388	3.409720693264896	KS	253	2395
Q8IWQ3	P11388_T1470	P11388	-2.609156238790254	KS	221	2396
Q9UEE5	P11474_S27	P11474	1.0200847839637692	KS	156	2397
Q13555	P11717_S2409	P11717	1.7107061836572903	KS	219	2400
O95835	P11717_S2484	P11717	1.6877736530522398	KS	74	2401
O94921	P12270_T2137	P12270	1.7855697107745012	KS	12	2412
Q13177	P12694_S337	P12694	-2.2879178561226023	KS	123	2414
Q02750	P12694_S339	P12694	-1.9140801000450125	KS	34	2415
Q8TDX7	P12694_S342	P12694	1.5118240497008504	KS	257	2416
O95747	P12694_S343	P12694	1.4812688496532331	KS	286	2417
P27448	P12694_S347	P12694	1.123179610798967	KS	164	2418
P49137	P12694_T338	P12694	-2.040098396824689	KS	180	2419
P45984	P13051_S64	P13051	1.343961555388356	KS	21	2427
Q9H2K8	P13569_S707	P13569	1.194715673589263	KS	117	2433
O00418	P13639_T57	P13639	-4.396717664773529	KS	276	2436
Q9NYV4	P13646_S147	P13646	1.0853042368775707	KS	43	2438
P78362	P13646_S153	P13646	1.5121832686933754	KS	178	2439
P48730	P13796_S257	P13796	1.7820962655195365	KS	173	2444
P51812	P13796_S5	P13796	1.734365379610244	KS	136	2445
Q02750	P13798_S187	P13798	1.0943777248878437	KS	34	2448
Q13627	P13807_S653	P13807	4.60343066026662	KS	89	2449
O95835	P13861_S78	P13861	2.7577738541834336	KS	74	2452
Q13555	P13861_S80	P13861	-1.773981070109583	KS	219	2453
P36507	P14618_S100	P14618	1.661552139749917	KS	35	2456
Q13555	P14625_S306	P14625	1.3184570399388846	KS	219	2459
Q92630	P14859_T276	P14859	1.6107539410224891	KS	149	2464
Q14012	P14921_S282	P14921	1.1023568877119327	KS	151	2471
O96013	P14923_S665	P14923	-1.9385507807658104	KS	130	2475
Q96SB4	P15336_T69	P15336	1.516983710926354	KS	190	2490
Q99683	P15336_T73	P15336	2.728912636096114	KS	75	2492
P33981	P15408_S230	P15408	1.404393433954734	KS	81	2498
Q8N4C8	P15941_T1214	P15941	1.9090472462309496	KS	301	2509
Q13131	P16333_S85	P16333	-4.640904042785687	KS	214	2518
P48729	P16333_S91	P16333	-3.426800768110443	KS	133	2519
P78362	P16401_S189	P16401	-3.609051478530146	KS	178	2522
P15056	P16401_S2	P16401	-4.804472205982194	KS	187	2523
Q14004	P16401_T11	P16401	-1.098026045395038	KS	41	2524
P48730	P16401_T9	P16401	1.7125577016960545	KS	173	2526
P15056	P16403_S2	P16403	-2.564374892892147	KS	187	2532
Q9UL54	P16403_T146	P16403	-3.688861800899732	KS	202	2533
Q14012	P16949_S16	P16949	-1.1300273012137687	KS	151	2534
Q96RR4	P16949_S31	P16949	-2.8515093000397997	KS	264	2536
O96013	P17026_S49	P17026	1.4101249655765995	KS	130	2542
P78527	P17096_S102	P17096	3.1465133622672035	KS	108	2544
Q00537	P17096_S36	P17096	-2.514328188790365	KS	42	2546
O00418	P17096_S44	P17096	-1.5364977802924074	KS	276	2547
P25098	P17096_S99	P17096	2.843351755665388	KS	253	2549
Q16539	P17096_T39	P17096	-2.6722674928500147	KS	9	2550
Q13555	P17275_S251	P17275	1.5806810477213986	KS	219	2557
O76039	P17275_T255	P17275	1.6653594053836525	KS	143	2559
P42345	P17535_S255	P17535	1.5035235758377627	KS	39	2570
P49760	P17544_T53	P17544	1.310847661806967	KS	98	2573
Q99759	P17812_S571	P17812	-1.5292573215626035	KS	266	2583
Q92630	P17812_S575	P17812	-1.2703816806247552	KS	149	2584
Q9BUB5	P17812_T566	P17812	-2.254393279752822	KS	217	2585
Q13555	P17987_S544	P17987	1.2228042319013532	KS	219	2588
P50750	P18031_S386	P18031	-2.295071569322632	KS	40	2594
O14920	P18583_S2129	P18583	1.6367504698535562	KS	69	2602
Q8IU85	P18615_S115	P18615	1.0727878522443657	KS	154	2603
P24723	P18615_S131	P18615	0.9091804017599454	KS	293	2604
P49760	P18615_S181	P18615	-3.797491692587755	KS	98	2605
Q02156	P18615_T91	P18615	1.1034089616760827	KS	247	2611
P25098	P18858_S141	P18858	1.0387379773720653	KS	253	2619
P49841	P18858_S66	P18858	1.6803454794338126	KS	197	2621
P49760	P18858_T195	P18858	-1.6906407659439076	KS	98	2624
P49760	P18887_T257	P18887	-2.4317557172739885	KS	98	2630
P27361	P18887_T281	P18887	1.0497960012166807	KS	17	2631
P78527	P19174_S1263	P19174	1.1578027864309526	KS	108	2635
Q13555	P19338_S145	P19338	6.252839379089043	KS	219	2636
O14874	P19338_S619	P19338	1.3232772895130491	KS	274	2640
Q96PY6	P19634_S697	P19634	1.055017316911572	KS	32	2651
Q13233	P19634_S788	P19634	1.836215238518335	KS	73	2654
Q15831	P19793_S21	P19793	1.452778951802049	KS	63	2656
Q13627	P20020_S1178	P20020	1.1970215371951642	KS	89	2661
Q96GX5	P20042_S2	P20042	-1.665719241155827	KS	31	2663
P25098	P20042_T111	P20042	1.414717278113022	KS	253	2664
P48729	P20042_T31	P20042	1.1582338947671025	KS	133	2665
Q5TCX8	P20700_S396	P20700	1.1249308662834494	KS	262	2674
Q9H4A3	P20700_S401	P20700	-3.237988026927741	KS	129	2675
Q04759	P20700_S405	P20700	-1.993856966524456	KS	287	2676
P49840	P20700_T20	P20700	-2.354021814897001	KS	211	2678
Q7KZI7	P20810_S364	P20810	1.4261694221709824	KS	165	2684
P53355	P20810_S366	P20810	1.7892608119277185	KS	193	2685
P25098	P20810_S373	P20810	1.903999485926425	KS	253	2686
Q9H0K1	P21333_S2152	P21333	-2.9681614391103643	KS	59	2700
O94921	P21333_S2414	P21333	1.066790456099458	KS	12	2704
Q9NRH2	P21333_T2336	P21333	1.5475818447516971	KS	56	2707
P53350	P22059_S193	P22059	2.719407481949604	KS	87	2721
P53350	P22059_S351	P22059	1.0506977836895182	KS	87	2724
P28482	P22234_S27	P22234	1.8500700159357333	KS	7	2727
O14578	P22314_S13	P22314	1.4058597753749584	KS	139	2728
Q9H0K1	P22314_S46	P22314	1.0079448512168732	KS	59	2730
Q7KZI7	P22314_S810	P22314	-1.788396409412684	KS	165	2731
Q9UKI8	P22626_S212	P22626	1.6295936300010163	KS	82	2738
P17252	P22626_S225	P22626	-0.8396397026294995	KS	249	2739
Q12851	P22626_S236	P22626	3.610590289820191	KS	285	2741
Q9P289	P22626_S85	P22626	1.193598558148791	KS	118	2746
Q13557	P23497_S157	P23497	1.0514537911417587	KS	188	2754
P25098	P23497_S410	P23497	2.2914398536881766	KS	253	2755
Q96BR1	P23528_S24	P23528	-1.3094643096823937	KS	251	2759
Q96RR4	P23528_S3	P23528	-3.0454915128011564	KS	264	2760
P51812	P23588_S406	P23588	-2.462738356217457	KS	136	2765
Q96QT4	P23588_S495	P23588	-3.638314433487084	KS	243	2768
Q86UX6	P23588_T420	P23588	-3.8659098453031167	KS	61	2771
P49760	P23771_S162	P23771	-1.4533776093188422	KS	98	2772
P36507	P24534_S106	P24534	3.974080959314597	KS	35	2773
P25098	P24534_S112	P24534	3.4138773703701397	KS	253	2774
Q9H4A3	P24534_S140	P24534	1.075148443812461	KS	129	2775
Q9BQI3	P24534_T88	P24534	5.540377849902244	KS	33	2778
Q14680	P24844_S20	P24844	1.2330499344208334	KS	47	2781
Q13464	P24844_T19	P24844	2.290870486120032	KS	302	2783
P06493	P25054_S1371	P25054	-1.165039462559239	KS	4	2784
Q13177	P25054_S2803	P25054	3.2337627038367334	KS	123	2785
Q9NYL2	P25205_S704	P25205	-1.9023622555541329	KS	281	2789
Q13555	P25205_T713	P25205	1.4797748856166386	KS	219	2793
Q00537	P25205_T722	P25205	4.116745791624808	KS	42	2794
Q13555	P25440_S633	P25440	2.604819011589837	KS	219	2797
Q13523	P25490_S247	P25490	1.641725943430023	KS	13	2798
P15056	P25490_T348	P25490	1.436884408296331	KS	187	2799
Q9UEE5	P25788_S243	P25788	1.6936940471413957	KS	156	2805
P25098	P25788_S250	P25788	1.2834643626014604	KS	253	2806
Q9NQU5	P26045_S357	P26045	2.968334344352506	KS	124	2811
Q9Y6M4	P26368_S2	P26368	1.4193148216019331	KS	135	2814
Q9NRM7	P26373_S106	P26373	1.0545411131936149	KS	77	2817
Q9NRM7	P26599_T138	P26599	-1.0265123319279148	KS	77	2822
Q9NRH2	P26651_S184	P26651	1.0714084921825968	KS	56	2823
O14976	P26651_S188	P26651	-1.2856093508762676	KS	29	2825
P45984	P26651_S90	P26651	-1.5840386614899078	KS	21	2827
O75676	P26678_S16	P26678	4.603844181803378	KS	195	2829
O95747	P27824_T562	P27824	-1.1472752696635702	KS	286	2847
Q15746	P28290_S737	P28290	-2.9676192243410124	KS	208	2853
Q5VT25	P28290_S739	P28290	-2.239322750273669	KS	102	2854
P45984	P28324_S180	P28324	1.6369813993421864	KS	21	2857
P49841	P28347_S11	P28347	2.3431964444698874	KS	197	2859
Q15831	P28370_S116	P28370	1.131862315915816	KS	63	2860
Q16539	P28715_S341	P28715	-1.121851170398369	KS	9	2862
O15530	P29317_S897	P29317	1.567322329961998	KS	155	2870
P49760	P29590_S403	P29590	-2.0292829477796985	KS	98	2884
Q8TDX7	P29590_S504	P29590	-6.540186834642556	KS	257	2886
Q9NSY1	P29590_S505	P29590	-4.99904448385742	KS	24	2887
P25098	P29590_S565	P29590	1.227545846484011	KS	253	2889
Q13555	P29692_S162	P29692	2.765272267949637	KS	219	2893
Q15139	P29692_T125	P29692	-4.098191243705518	KS	55	2895
P27361	P29966_S118	P29966	-3.862674436408728	KS	17	2898
P49760	P29966_S145	P29966	-2.7131802099269	KS	98	2900
Q9NRM7	P30307_S216	P30307	1.9306089789631768	KS	77	2915
P36507	P30566_S9	P30566	-1.6771160348801484	KS	35	2922
Q96SB4	P30622_S147	P30622	-1.0871154272469583	KS	190	2923
Q02750	P30622_S200	P30622	1.649887008332966	KS	34	2927
Q9H0K1	P30622_S312	P30622	1.061342853333798	KS	59	2929
Q13555	P31321_S77	P31321	1.4021722939952088	KS	219	2935
Q13627	P31629_S2083	P31629	1.2750338204197345	KS	89	2941
Q13555	P31943_S63	P31943	2.3361910143396862	KS	219	2949
P45984	P32519_S163	P32519	-1.6737411697704945	KS	21	2956
Q2M2I8	P33991_S3	P33991	-2.716260818235812	KS	25	2971
P33981	P33991_S31	P33991	-3.445995211313305	KS	81	2972
Q8IWQ3	P34932_S76	P34932	1.019549687021053	KS	221	2980
Q99759	P35221_S652	P35221	-2.327879132997648	KS	266	2983
O95819	P35222_S45	P35222	1.829717471930099	KS	228	2988
P49759	P35251_S156	P35251	-2.785370117182447	KS	91	2998
Q13555	P35251_T110	P35251	1.4747842832148166	KS	219	3001
Q9H2G2	P35269_S436	P35269	1.5122511087359527	KS	240	3005
P27361	P35367_S275	P35367	-1.319331276767782	KS	17	3009
Q9H4A3	P35568_S1143	P35568	-1.0004544627417982	KS	129	3015
Q16539	P35568_S531	P35568	1.1271872841237158	KS	9	3026
P42345	P35568_T453	P35568	1.170732861071368	KS	39	3029
Q96PY6	P35579_S1714	P35579	1.146201280788798	KS	32	3031
Q96Q15	P35580_S1956	P35580	1.615823343150879	KS	105	3034
Q9NZJ5	P35580_T1960	P35580	1.8205834309503184	KS	85	3035
O94804	P35611_S355	P35611	-4.361084854951217	KS	239	3038
Q13627	P35611_S358	P35611	-3.998552344100544	KS	89	3039
O43318	P35637_S340	P35637	2.1226929510214934	KS	268	3051
Q13177	P35659_S210	P35659	1.0475854964746567	KS	123	3053
P15056	P36915_T50	P36915	1.805212380143292	KS	187	3062
P27361	P37231_S112	P37231	1.407533809782235	KS	17	3064
Q9Y6E0	P38159_S280	P38159	1.1018568054238145	KS	292	3076
Q02750	P38159_S58	P38159	1.927110408812441	KS	34	3082
Q8TF76	P39687_T15	P39687	-3.23860328903425	KS	226	3092
Q96BR1	P39880_S1216	P39880	1.0018469500036336	KS	251	3095
P50613	P40123_S309	P40123	-2.033031376910241	KS	11	3098
O75385	P40123_T299	P40123	1.332086874620531	KS	110	3100
Q9NRM7	P40692_S477	P40692	1.2332156776522805	KS	77	3107
P48729	P41162_S159	P41162	1.3788484727718355	KS	133	3122
P28482	P41182_S333	P41182	-1.065620388783099	KS	7	3123
O94804	P41212_S16	P41212	2.5051125449339136	KS	239	3128
P27361	P41212_S22	P41212	1.0787907805309	KS	17	3130
P78527	P41212_T18	P41212	1.74611356328146	KS	108	3132
P28482	P41212_T31	P41212	2.506346837388337	KS	7	3133
P49137	P41236_S121	P41236	1.6540819547769452	KS	180	3139
P53350	P41236_S127	P41236	2.0578205760186297	KS	87	3141
P53350	P42167_S66	P42167	-2.697664162961047	KS	87	3154
Q02750	P42167_S67	P42167	-2.1476727352431446	KS	34	3155
P49841	P42696_S28	P42696	1.0588237740024908	KS	197	3170
P49841	P42892_T25	P42892	1.15382230064262	KS	197	3173
Q9UKI8	P43005_T515	P43005	-1.5168560024593116	KS	82	3174
Q9Y2H1	P43243_S188	P43243	-2.594375749410858	KS	70	3177
Q13188	P43243_S195	P43243	1.1691271938709988	KS	270	3178
P49760	P43243_S598	P43243	-2.9435212891148304	KS	98	3182
O75385	P43487_S21	P43487	1.1131340341849807	KS	110	3188
Q8IWQ3	P43487_S60	P43487	1.0834509836657773	KS	221	3189
Q13555	P45973_S14	P45973	1.158734331442174	KS	219	3196
P51957	P46013_S1329	P46013	1.36965105901705	KS	113	3199
Q9Y5S2	P46100_S784	P46100	-2.328339788168869	KS	209	3217
P78362	P46379_S973	P46379	-1.148875899014346	KS	178	3225
Q9Y2H1	P46695_S31	P46695	2.407345408691082	KS	70	3229
O76039	P46779_S115	P46779	-2.962122435663151	KS	143	3233
Q9UL54	P46783_T126	P46783	1.0313607973833872	KS	202	3235
Q9BZL6	P46821_S1852	P46821	2.563716999639084	KS	184	3240
P28482	P46821_S2098	P46821	1.1627141793357865	KS	7	3242
Q13555	P46937_S109	P46937	-3.742409499647701	KS	219	3245
P49137	P46937_S127	P46937	-3.0235302331224503	KS	180	3246
Q9H0K1	P46937_S128	P46937	-3.5897030248156234	KS	59	3247
Q9Y4K4	P46937_S131	P46937	-3.677218121889201	KS	242	3248
Q02750	P46937_T110	P46937	-2.610543418812309	KS	34	3259
P45984	P46937_T143	P46937	-1.7615127820777978	KS	21	3260
P15056	P47712_S437	P47712	-2.4729160356497677	KS	187	3264
P25098	P47755_S9	P47755	2.416365568622858	KS	253	3272
Q9P289	P47914_S31	P47914	2.62404818954674	KS	118	3273
P48729	P48436_S223	P48436	1.2640728952111342	KS	133	3277
P78362	P48551_S400	P48551	1.024594659284519	KS	178	3281
P23443	P48634_S1085	P48634	-1.128953062210094	KS	141	3282
Q96KB5	P48735_S134	P48735	-1.314553709282734	KS	26	3291
Q86UE8	P49006_S116	P49006	1.6569571725387178	KS	236	3296
Q13555	P49006_S165	P49006	2.6073484705283096	KS	219	3298
Q16584	P49006_S184	P49006	1.7736350552218667	KS	290	3299
P48729	P49006_S71	P49006	-1.5936023970618898	KS	133	3304
Q13557	P49006_T122	P49006	1.3292852138549307	KS	188	3305
Q00536	P49006_T148	P49006	-2.4730484254494414	KS	88	3306
P06493	P49006_T178	P49006	1.571931172220831	KS	4	3307
O94921	P49023_S322	P49023	-2.831299262966411	KS	12	3316
Q96Q15	P49023_S332	P49023	-2.266269073901668	KS	105	3317
Q9NRM7	P49023_S533	P49023	-1.782520741963964	KS	77	3318
Q14004	P49116_S46	P49116	1.0533455709231347	KS	41	3322
P49840	P49321_T390	P49321	1.2846376960863903	KS	211	3332
P25098	P49366_S78	P49366	-3.805738896699357	KS	253	3336
Q13131	P49368_S252	P49368	1.0052889803146543	KS	214	3337
Q13557	P49711_S402	P49711	-1.1204143589074	KS	188	3351
Q2M2I8	P49711_T374	P49711	1.2715845740372824	KS	25	3352
Q2M2I8	P49711_T518	P49711	-2.1728021468398264	KS	25	3353
O14920	P49736_S139	P49736	2.2402088995328526	KS	69	3357
Q9NZJ5	P49736_S26	P49736	-1.977529254863008	KS	85	3358
Q04759	P49736_S32	P49736	1.8271302504418028	KS	287	3360
P49674	P49736_T25	P49736	-3.546540459705742	KS	19	3363
Q9BQI3	P49736_T39	P49736	-1.3224624754217	KS	33	3364
Q9BZL6	P49756_S677	P49756	-4.449764806967352	KS	184	3366
P49674	P49768_S366	P49768	-2.338841281933833	KS	19	3379
P50613	P49790_S240	P49790	1.6091895136484349	KS	11	3384
P49759	P49790_T369	P49790	1.6565911245420093	KS	91	3389
P49760	P49792_S781	P49792	-5.6993201493393215	KS	98	3395
Q9Y6E0	P49792_S796	P49792	-1.1430626380048547	KS	292	3397
Q14680	P49796_S943	P49796	-1.6604805738036656	KS	47	3402
Q13177	P49796_T941	P49796	-1.310516840516094	KS	123	3403
Q13546	P49815_S1130	P49815	-1.148091320528085	KS	54	3406
O43683	P49916_S913	P49916	3.809405670536576	KS	30	3422
P78527	P50395_S61	P50395	-1.0802330865086454	KS	108	3427
Q13555	P50402_S143	P50402	1.6694123794006206	KS	219	3431
Q9Y572	P50402_S58	P50402	-1.0658986674792654	KS	49	3440
P53350	P50402_S8	P50402	1.7524153985739783	KS	87	3441
O14976	P50443_S12	P50443	1.7773735932106085	KS	29	3442
P49674	P50502_S76	P50502	2.5998838202162133	KS	19	3445
Q9UKI8	P50502_S79	P50502	1.9156078650886936	KS	82	3446
P51812	P50548_S185	P50548	-1.2017294910944916	KS	136	3447
Q9BQI3	P51003_S660	P51003	-1.971925972014267	KS	33	3478
Q96Q15	P51114_S406	P51114	-1.7311249560437505	KS	105	3480
Q13153	P51153_S178	P51153	1.4050044152366947	KS	278	3486
P42345	P51397_S51	P51397	1.38630145825255	KS	39	3489
Q13535	P51610_S2019	P51610	1.037729728303594	KS	116	3498
Q99759	P51636_S18	P51636	3.2722200981452314	KS	266	3501
P36507	P51636_S20	P51636	3.653236989514694	KS	35	3502
Q96Q15	P51636_S23	P51636	2.6492504686397838	KS	105	3503
Q96QT4	P51858_S103	P51858	1.2379013682755726	KS	243	3510
Q9Y6M4	P51946_T315	P51946	3.01483061747647	KS	135	3519
Q86UE8	P52292_T61	P52292	1.1685492202008143	KS	236	3538
Q92630	P52569_S647	P52569	1.0520450385893767	KS	149	3545
Q8TDX7	P52594_S167	P52594	6.28793219592373	KS	257	3546
P78527	P52594_S179	P52594	-2.195285946466317	KS	108	3547
Q8TDX7	P52701_S137	P52701	1.1696133576613033	KS	257	3553
P25098	P52701_S227	P52701	1.107330774521852	KS	253	3555
P49840	P52756_S624	P52756	1.2573302539746845	KS	211	3560
P04049	P52756_S78	P52756	1.0916176398875468	KS	210	3561
Q13557	P52948_S888	P52948	1.106796281202577	KS	188	3568
P36507	P53004_S230	P53004	2.111239422483729	KS	35	3569
P27361	P53007_S156	P53007	-1.0799363842821703	KS	17	3570
O14757	P53999_S118	P53999	1.120265725696095	KS	27	3587
Q02750	P53999_S15	P53999	-1.0881400278526474	KS	34	3589
P15056	P53999_S19	P53999	1.6989073156488068	KS	187	3591
Q9NRM7	P53999_S58	P53999	1.503525586096579	KS	77	3593
P25098	P54105_S102	P54105	3.038247486695853	KS	253	3594
Q15746	P54252_S265	P54252	1.43706516451895	KS	208	3595
P78527	P54252_T269	P54252	1.1954450681129316	KS	108	3596
P50613	P54253_S238	P54253	1.1623789622921414	KS	11	3597
O94921	P54284_S152	P54284	1.4426436869845531	KS	12	3609
Q07002	P54725_S92	P54725	1.4559924093778047	KS	23	3613
P50613	P54727_S160	P54727	-2.279972146906569	KS	11	3614
Q16539	P54727_T155	P54727	-4.1749162217282905	KS	9	3615
O96017	P55010_S10	P55010	1.1757635160386355	KS	60	3616
Q96RR4	P55011_S940	P55011	-1.2509528555702385	KS	264	3618
P53350	P55072_S197	P55072	1.5176058489127249	KS	87	3625
O14757	P55081_T267	P55081	2.3875520715655085	KS	27	3628
Q13627	P55199_S319	P55199	-1.7628982921428644	KS	89	3633
P15056	P55201_S462	P55201	1.0197562074397766	KS	187	3635
O96013	P55201_S891	P55201	-2.141552810308028	KS	130	3636
Q13523	P55209_T62	P55209	1.28433542054049	KS	13	3637
P42345	P55884_S85	P55884	1.6171549464187045	KS	39	3650
O96013	P56537_S239	P56537	1.0944841122791331	KS	130	3662
Q13177	P56937_S337	P56937	-1.079091419368968	KS	123	3668
P45984	P56945_S355	P56945	2.0835372569575146	KS	21	3670
Q13177	P56945_S428	P56945	-2.904128969547374	KS	123	3671
O14578	P57678_S205	P57678	2.2754573860540246	KS	139	3673
Q12851	P57764_S185	P57764	1.0292262661472336	KS	285	3686
Q16539	P61006_S181	P61006	1.123128844133948	KS	9	3699
P51812	P61289_S248	P61289	1.5606910863647574	KS	136	3708
P05129	P61313_S187	P61313	1.7339645862863708	KS	289	3710
P45984	P62241_T130	P62241	1.265433077306156	KS	21	3727
Q92630	P62256_S3	P62256	-1.5647039948276902	KS	149	3728
Q9Y6M4	P62258_S210	P62258	1.570131501535645	KS	135	3729
Q8TDX7	P62258_S213	P62258	1.854976369721669	KS	257	3730
O14874	P62258_T208	P62258	1.714010011629334	KS	274	3732
P31751	P62753_S235	P62753	-1.5102829085511829	KS	192	3744
Q02156	P62753_S236	P62753	-5.474357859684638	KS	247	3745
Q14012	P62753_T241	P62753	-2.1074924295724404	KS	151	3746
O95747	P62899_S98	P62899	1.8588411495868653	KS	286	3752
Q07002	P62995_T201	P62995	-2.1854146743588885	KS	23	3761
Q9NRM7	P62995_T203	P62995	-3.080482293369819	KS	77	3762
Q96Q15	P63165_S2	P63165	-4.836972714260735	KS	105	3767
Q8TD19	P63218_S5	P63218	0.754206389037698	KS	107	3771
P49137	P63313_T23	P63313	2.1066977178478545	KS	180	3779
Q9UEW8	P67809_S165	P67809	-3.98176513915706	KS	299	3782
Q2M2I8	P67809_S167	P67809	-2.157956286912258	KS	25	3783
Q86UE8	P67809_S174	P67809	-1.8829813832787323	KS	236	3784
Q99759	P68363_S48	P68363	1.193212274231966	KS	266	3791
Q99759	P68366_S48	P68366	2.345491762348596	KS	266	3793
Q13627	P78310_S332	P78310	-2.054319444786442	KS	89	3799
Q9UKI8	P78310_T329	P78310	-1.7358799169973729	KS	82	3800
O94921	P78344_S395	P78344	1.015083811710527	KS	12	3805
P28482	P82094_S72	P82094	-1.4227069378772177	KS	7	3815
Q16539	P82094_S77	P82094	-1.1292339383742984	KS	9	3816
Q13557	P82979_S168	P82979	1.588520351396566	KS	188	3819
Q9UEE5	P83916_S89	P83916	-3.397897892753436	KS	156	3825
