Source	Target	Target_Uniprot	f	Type	Source_idx	Target_idx
Q9HBH9	Q9Y6I3_T470	Q9Y6I3	2.84501679639335	KS	296	2234
O15111	Q9UHB6_S230	Q9UHB6	-1.78270760799944	KS	15	2084
Q9Y2K2	Q9Y570_S15	Q9Y570	2.09172945356355	KS	133	2224
O95835_S278	O95835	O95835	0.0	SK	319	24
P35626	O60341_S166	O60341	-1.17473597462916	KS	200	503
Q15835	Q9NR30_S121	Q9NR30	-1.52671225487053	KS	16	2008
Q00526	P00558_S203	P00558	1.00305965211351	KS	125	610
P53779	A6NKT7_S1276	A6NKT7	-1.8850020135265	KS	67	414
O75582	Q9Y5K6_S233	Q9Y5K6	-3.36896421834356	KS	262	2226
Q15831	P23771_S110	P23771	2.87099053598493	KS	151	739
P15735	Q9H788_S315	Q9H788	-1.40683634783642	KS	284	1952
O75385	Q9NYF8_S578	Q9NYF8	1.34371263475728	KS	143	2044
Q8TD19_S868	Q8TD19	Q8TD19	0.0	SK	384	253
O00311	Q12888_S831	Q12888	-1.16654797594618	KS	28	1048
Q96Q15	O60749_S277	O60749	1.08042064202834	KS	104	515
P15056	Q9NYF8_S578	Q9NYF8	1.34371263475728	KS	89	2044
Q9UHD2	Q9Y2H2_S907	Q9Y2H2	-1.31484486832447	KS	0	2177
Q5TCY1	Q9ULT0_S182	Q9ULT0	-2.32769931132541	KS	6	2139
P51957	P14618_S77	P14618	-1.69145579937541	KS	9	676
O15530	Q9Y2H2_S907	Q9Y2H2	-1.31484486832447	KS	235	2177
Q9BYP7	Q9Y2H2_S907	Q9Y2H2	-1.31484486832447	KS	2	2177
Q86Y07	Q9Y4J8_S564	Q9Y4J8	-3.54537495239621	KS	47	2221
P19525	Q9H3N1_S270	Q9H3N1	1.09532459156507	KS	237	1934
Q9NQU5	Q15149_S4385	Q15149	-1.16229019396183	KS	44	1171
Q15131	Q9Y4E6_S935	Q9Y4E6	-1.65568642775988	KS	123	2218
O43781	Q9Y6I3_T470	Q9Y6I3	2.84501679639335	KS	56	2234
Q00537	P39880_S1237	P39880	-1.62100429171787	KS	176	812
Q9Y463	P27816_S825	P27816	-1.27246321548557	KS	52	753
Q8IYT8	Q13541_T45	Q13541	2.24574805553999	KS	145	1106
Q16816	Q6PGN9_T116	Q6PGN9	-1.87964692238786	KS	236	1384
Q96Q15	Q6PJT7_S390	Q6PJT7	1.86538215462611	KS	104	1386
P51817	Q9Y4E6_S935	Q9Y4E6	-1.65568642775988	KS	257	2218
Q8NG66	Q9Y2H2_S907	Q9Y2H2	-1.31484486832447	KS	5	2177
P51817	O43314_S1006	O43314	2.33003959436136	KS	257	484
Q96L34	Q9Y2I7_S307	Q9Y2I7	-1.74230793427217	KS	129	2182
P57058	Q8WXG6_T1237	Q8WXG6	1.23325113800737	KS	219	1706
P49336	Q13480_S454	Q13480	-1.41484889474024	KS	77	1096
Q86Z02	Q6Y7W6_S236	Q6Y7W6	-1.7807907045915	KS	57	1418
P28482	Q9Y6A5_S71	Q9Y6A5	-1.05003579317905	KS	70	2230
O14874	P22626_S259	P22626	-1.89131576643918	KS	174	731
Q9HCP0	Q5FWE3_S798	Q5FWE3	1.55623519525022	KS	25	1266
Q8NG66	P30622_S204	P30622	-1.8883292913563	KS	5	779
Q9BXA6	Q9Y2I7_S307	Q9Y2I7	-1.74230793427217	KS	96	2182
Q8TDC3	Q9Y2I7_S307	Q9Y2I7	-1.74230793427217	KS	64	2182
Q6ZN16	O15551_S209	O15551	2.54602027606214	KS	255	464
Q9P289	Q9UMZ2_S1075	Q9UMZ2	-1.36707997436685	KS	154	2144
P53350	Q9NR30_S171	Q9NR30	-2.89250215050284	KS	36	2009
P36897	Q8IWZ3_S95	Q8IWZ3	-1.10489726206137	KS	168	1534
Q86Z02	O60307_S1215	O60307	2.35267558756179	KS	57	502
O14976	Q00059_S193	Q00059	-2.2680265518082	KS	196	969
Q13523	P29590_S527	P29590	3.50463184407902	KS	39	769
Q9UIK4	Q9Y2W1_S624	Q9Y2W1	1.25217661874782	KS	240	2197
P53355	Q9Y2W1_S624	Q9Y2W1	1.25217661874782	KS	260	2197
Q00537	Q8NFA0_S1372	Q8NFA0	1.39784399546754	KS	176	1627
Q52WX2	Q9Y6A5_S71	Q9Y6A5	-1.05003579317905	KS	66	2230
P04049	Q9Y2I7_S307	Q9Y2I7	-1.74230793427217	KS	102	2182
Q8TAS1	Q5VWG9_S755	Q5VWG9	1.56042653705877	KS	156	1333
P49137	Q9Y5K6_S233	Q9Y5K6	-3.36896421834356	KS	80	2226
Q9NRH2	Q9Y2W1_S624	Q9Y2W1	1.25217661874782	KS	10	2197
O15111	Q8N3X1_S116	Q8N3X1	2.85591097436192	KS	15	1568
P51812	Q86SQ0_S415	Q86SQ0	1.06309926681023	KS	261	1473
Q8IY84	Q9Y2I7_S307	Q9Y2I7	-1.74230793427217	KS	267	2182
P15735	Q2TAL5_S344	Q2TAL5	-2.66005491567998	KS	284	1238
P36897	Q96AC1_S159	Q96AC1	-2.00180686690578	KS	168	1755
Q16644	Q9Y570_S15	Q9Y570	2.09172945356355	KS	81	2224
P34947	Q9UQC2_T287	Q9UQC2	-1.08688877331238	KS	86	2170
Q9HAZ1	Q9Y6I3_T470	Q9Y6I3	2.84501679639335	KS	61	2234
Q9NR20	Q9Y6I3_T470	Q9Y6I3	2.84501679639335	KS	53	2234
O43293	Q9Y2W1_S624	Q9Y2W1	1.25217661874782	KS	241	2197
Q9NYL2	P21333_S2526	P21333	2.80317161436705	KS	301	720
O95382	Q96ST8_S50	Q96ST8	1.58888117277191	KS	13	1829
O75385	P49736_S108	P49736	1.81415003830378	KS	143	876
P45983	Q8WXE1_S239	Q8WXE1	2.92804898345884	KS	68	1700
Q00535	Q9Y4J8_S564	Q9Y4J8	-3.54537495239621	KS	45	2221
P50613	Q9BQG0_S11	Q9BQG0	-1.38395751123122	KS	155	1865
P11802	Q9Y4J8_S564	Q9Y4J8	-3.54537495239621	KS	122	2221
Q9NYV4	Q7Z5J4_T1068	Q7Z5J4	-1.15563574437535	KS	41	1465
O95835	Q15435_S24	Q15435	-1.19478347660658	KS	24	1191
Q13315	Q8WUZ0_S97	Q8WUZ0	1.51067926046256	KS	139	1691
Q8TD08	P05204_S25	P05204	1.57620232358253	KS	175	632
O94806	Q9Y570_S15	Q9Y570	2.09172945356355	KS	114	2224
P49137	Q07666_S20	Q07666	1.72583430363764	KS	80	1005
Q9UPZ9	Q9H7N4_S548	Q9H7N4	-3.43155729029973	KS	218	1956
P53779	Q9NQC3_S7	Q9NQC3	-1.32038162898457	KS	67	1993
Q9H422	Q9Y6A5_S71	Q9Y6A5	-1.05003579317905	KS	55	2230
P51812	Q09666_S210	Q09666	3.14032001451446	KS	261	1017
Q00535	Q9HAW4_S1289	Q9HAW4	-1.10718365086426	KS	45	1966
P42345	Q9Y4E6_S935	Q9Y4E6	-1.65568642775988	KS	119	2218
Q9NYV4	Q9UJU6_S275	Q9UJU6	2.32563250798525	KS	41	2111
Q14004	Q9Y4J8_S564	Q9Y4J8	-3.54537495239621	KS	46	2221
Q9UQ07	Q9Y6A5_S71	Q9Y6A5	-1.05003579317905	KS	62	2230
Q92630	Q9Y6I3_T470	Q9Y6I3	2.84501679639335	KS	54	2234
P33981	Q9HCM7_S1034	Q9HCM7	-2.26112307436416	KS	31	1985
P35626	Q9UQC2_T287	Q9UQC2	-1.08688877331238	KS	200	2170
Q8N568	Q96D71_S535	Q96D71	-1.03923577288221	KS	248	1767
Q9UPZ9	Q9Y217_S561	Q9Y217	-1.24121584196937	KS	218	2174
O15264	Q8TBN0_S179	Q8TBN0	-1.68731781821712	KS	75	1651
Q9NQU5	P22087_S124	P22087	-1.74386337324069	KS	44	729
Q15831	Q9UK58_S338	Q9UK58	-1.8453724489357	KS	151	2118
P23443	Q9Y2W1_S624	Q9Y2W1	1.25217661874782	KS	193	2197
Q8TD19	Q9ULT0_S182	Q9ULT0	-2.32769931132541	KS	253	2139
Q8IW41	Q9Y5K6_S233	Q9Y5K6	-3.36896421834356	KS	83	2226
P51957	Q8WWQ0_S674	Q8WWQ0	-1.62513115137902	KS	9	1694
Q9BZL6	Q9Y570_S15	Q9Y570	2.09172945356355	KS	85	2224
Q9Y463	Q9Y6I3_T470	Q9Y6I3	2.84501679639335	KS	52	2234
Q8IYT8	Q9NYF8_S578	Q9NYF8	1.34371263475728	KS	145	2044
Q16816	Q9Y2H2_S907	Q9Y2H2	-1.31484486832447	KS	236	2177
P33981	Q9NVF7_S344	Q9NVF7	-1.33636317349945	KS	31	2022
Q00526	Q8WXE0_S396	Q8WXE0	-2.12927689929452	KS	125	1696
P57058	Q8TF40_S259	Q8TF40	3.27177872552682	KS	219	1677
Q9HCP0	Q9H8S9_T35	Q9H8S9	-1.96926226325855	KS	25	1958
Q6ZN16	Q9ULT0_S182	Q9ULT0	-2.32769931132541	KS	255	2139
P25098	Q9NR30_S121	Q9NR30	-1.52671225487053	KS	199	2008
Q13315	Q6PJT7_S390	Q6PJT7	1.86538215462611	KS	139	1386
Q07002	Q9P1Y5_S368	Q9P1Y5	-1.68320328400869	KS	213	2058
Q14164	Q9Y2H2_S907	Q9Y2H2	-1.31484486832447	KS	1	2177
Q9NRM7	Q9Y5K6_S233	Q9Y5K6	-3.36896421834356	KS	26	2226
Q9P1W9	Q86VI3_T1426	Q86VI3	-1.0479189646947	KS	206	1488
O96017	Q9Y570_S15	Q9Y570	2.09172945356355	KS	91	2224
P36897	Q9UQC2_T287	Q9UQC2	-1.08688877331238	KS	168	2170
O95382	Q96D71_S535	Q96D71	-1.03923577288221	KS	13	1767
O15264	P60866_T9	P60866	-1.70748721376593	KS	75	942
P50613	Q9Y6A5_S71	Q9Y6A5	-1.05003579317905	KS	155	2230
O94806	Q9UHB6_S225	Q9UHB6	-2.25609768939926	KS	114	2083
Q9UPZ9	Q9P1Y5_S814	Q9P1Y5	-1.13181385207994	KS	218	2060
O95835	Q9Y6I3_T470	Q9Y6I3	2.84501679639335	KS	24	2234
P53779	Q14671_S209	Q14671	-1.32097993217919	KS	67	1143
O14874	Q9BX95_S112	Q9BX95	-1.87355953069103	KS	174	1891
Q00534	Q99459_T377	Q99459	1.6390165990619	KS	121	1840
Q14004	Q8TBC5_S14	Q8TBC5	1.66367515707868	KS	46	1650
Q9BX84	Q9ULT0_S182	Q9ULT0	-2.32769931132541	KS	110	2139
Q9NYL2	Q9ULT0_S182	Q9ULT0	-2.32769931132541	KS	301	2139
O95747	Q9UHF7_S90	Q9UHF7	-2.55100617776013	KS	190	2098
P51812	Q9UN36_S350	Q9UN36	-1.28276058645687	KS	261	2146
Q8IY84	Q8WXE0_S858	Q8WXE0	-1.64100355764572	KS	267	1698
P49841	Q8IWZ3_S95	Q8IWZ3	-1.10489726206137	KS	40	1534
Q9NYV4	Q9Y4J8_S564	Q9Y4J8	-3.54537495239621	KS	41	2221
Q9NSY1	P36578_S295	P36578	-1.13611106866143	KS	49	806
O76039	Q9Y2K6_S373	Q9Y2K6	-1.1513530517914	KS	118	2184
Q86Z02	Q9Y6I3_T470	Q9Y6I3	2.84501679639335	KS	57	2234
Q9UHD2	Q5T1M5_S346	Q5T1M5	-1.41565325171772	KS	0	1294
P05129	O43719_S481	O43719	-1.21630987390334	KS	280	491
P36507	Q5T0W9_S466	Q5T0W9	-1.22333548426208	KS	37	1290
P51957	Q6PKG0_S766	Q6PKG0	-1.91656632555235	KS	9	1394
Q9UBE8	Q13045_S856	Q13045	-3.2196308535903	KS	76	1057
P05129	Q9H1A4_S377	Q9H1A4	-1.64928394022094	KS	280	1919
P49841	Q9Y4J8_S564	Q9Y4J8	-3.54537495239621	KS	40	2221
