uniprotID	gene	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	down_regulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs	dominant_direction
P35626	GRK3	27	7993	36	11732	179	50449	0.9520313589699453	-0.07091899962587114	0.6244756569802494	0.9958743371842925	0.20448448642548223	0.0017954588760061606	0.8648308510115649	-0.20951010580241883	0.8100178357111851	0.9997093481112385	0.09150541832422779	1.262468592768354e-4	0.9520313589699453	-0.07091899962587114	0.6244756569802494	0.7420240159412376	0.20448448642548223	0.12958203835713236	upregulated set
P36507	MAP2K2	36	7993	52	11732	193	50449	1.1772828234793706	0.23546094655824876	0.20889613072326046	0.69146542158873	0.6800696041609049	0.1602295329641969	1.158618815714429	0.21240599936237023	0.19387892184026673	0.8807258417358841	0.7124694040520466	0.055159260658433046	1.1772828234793706	0.23546094655824876	0.20889613072326046	0.4645436727990831	0.6800696041609049	0.3329734507466265	upregulated set
P36894	BMPR1A	28	7993	40	11732	242	50449	0.7302772676904747	-0.4534837722986665	0.956488705139653	0.9999958325169447	0.019320154047019852	1.8099186657549275e-6	0.7107699754312123	-0.4925453550111654	0.9839587961669144	0.9997093481112385	0.007023087515823443	1.262468592768354e-4	0.7302772676904747	-0.4534837722986665	0.956488705139653	0.9695985625668199	0.019320154047019852	0.013408037020364277	upregulated set
P36896	ACVR1B	13	7993	44	11732	222	50449	0.369604722665	-1.4359449038210383	0.9999834408098331	0.9999958325169447	7.1916244581540375e-6	1.8099186657549275e-6	0.852278566403592	-0.23060304391537642	0.8527667738359098	0.9997093481112385	0.06916972930815822	1.262468592768354e-4	1.173325294592068	0.23060304391537642	0.8527667738359098	0.9002999618354711	0.06916972930815822	0.04561276826562006	downregulated set
P36897	TGFBR1	28	7993	43	11732	253	50449	0.698526640011905	-0.5176129575200836	0.9749171909426684	0.9999958325169447	0.011032271526048314	1.8099186657549275e-6	0.7308561953183761	-0.45234052825880516	0.9788582261719045	0.9997093481112385	0.009280205081329814	1.262468592768354e-4	1.3682582242658274	0.45234052825880516	0.9788582261719045	0.9833380792013182	0.009280205081329814	0.007297142708309004	downregulated set
P37173	TGFBR2	26	7993	34	11732	186	50449	0.882244886735203	-0.18074893134809558	0.7534020941283965	0.9999958325169447	0.12297317698230911	1.8099186657549275e-6	0.7860476084548546	-0.3473114002130499	0.9187254751590936	0.9997093481112385	0.03681424099099775	1.262468592768354e-4	0.882244886735203	-0.18074893134809558	0.7534020941283965	0.8350545476475323	0.12297317698230911	0.07828515449415419	upregulated set
P41279	MAP3K8	23	7993	28	11732	126	50449	1.1521006039214488	0.20426670153836765	0.2994275749495526	0.7437095678785115	0.5237082070090636	0.1285966312459947	0.9555701142589228	-0.0655663611063773	0.6182329433935788	0.9997093481112385	0.2088478566767061	1.262468592768354e-4	1.1521006039214488	0.20426670153836765	0.2994275749495526	0.5189931034135095	0.5237082070090636	0.2848384131907658	upregulated set
P41743	PRKCI	13	7993	15	11732	46	50449	1.78370197297075	0.8348745849695851	0.05325249344687962	0.39612922881742496	1.273660052398742	0.40216311153210776	1.4022029592224632	0.48769518463508243	0.1632975731653836	0.8805866119063882	0.7870202694501907	0.05522792166933693	1.78370197297075	0.8348745849695851	0.05325249344687962	0.2619564255082971	1.273660052398742	0.5817709443106261	upregulated set
P42345	MTOR	34	7993	68	11732	280	50449	0.7664178809758967	-0.38379687450439265	0.9429388642237433	0.9999958325169447	0.025516463986930436	1.8099186657549275e-6	1.0443195657695172	0.06256324965142256	0.3957797836368332	0.9563760078252055	0.40254639325039165	0.01937132736995772	0.9575612990293254	-0.06256324965142256	0.3957797836368332	0.5737860021146433	0.40254639325039165	0.24125005085914072	downregulated set
P43250	GRK6	33	7993	39	11732	235	50449	0.8862894888014772	-0.1741500915435228	0.7665388819489238	0.9999958325169447	0.11546581108020293	1.8099186657549275e-6	0.7136431852753443	-0.48672517399932563	0.981795639544138	0.9997093481112385	0.007978901066995541	1.262468592768354e-4	0.8862894888014772	-0.1741500915435228	0.7665388819489238	0.8415263812700142	0.11546581108020293	0.07493226464311561	upregulated set
P45983	MAPK8	44	7993	93	11732	329	50449	0.844123266038663	-0.24447440600520123	0.8719335259406806	0.9999958325169447	0.059516623344481955	1.8099186657549275e-6	1.2155310268467932	0.28158671912288347	0.057295594798019385	0.6877914914698473	1.2418787677089962	0.16254320105042677	0.8226857051885366	-0.28158671912288347	0.057295594798019385	0.2712328080073423	1.2418787677089962	0.5666577798684511	downregulated set
P45984	MAPK9	44	7993	103	11732	329	50449	0.844123266038663	-0.24447440600520123	0.8719335259406806	0.9999958325169447	0.059516623344481955	1.8099186657549275e-6	1.3462300336303639	0.42892494785504015	0.006076554846614062	0.26302801693200867	2.216342577827489	0.579997989339441	0.7428151021882278	-0.42892494785504015	0.006076554846614062	0.08767600564400291	2.216342577827489	1.0571192440591035	downregulated set
P48729	CSNK1A1	31	7993	57	11732	177	50449	1.1054636972589704	0.14465164872319725	0.33251866778478173	0.7558523046278162	0.4781839681403017	0.12156305840304032	1.38477495993335	0.46965154265182785	0.02222248968056294	0.4809581695150408	1.6532072868011305	0.3178926939770635	0.7221389965400086	-0.46965154265182785	0.02222248968056294	0.14963143051579048	1.6532072868011305	0.8249771720741691	downregulated set
P48730	CSNK1D	37	7993	62	11732	216	50449	1.0811844234953307	0.11261263238672814	0.35745588356495783	0.7681498774481009	0.4467775502449007	0.11455403439797551	1.2342887972075425	0.3036799938002773	0.08529240594743502	0.7601058530021415	1.0690896347403538	0.119125923280304	0.810183161560246	-0.3036799938002773	0.08529240594743502	0.32713416458320016	1.0690896347403538	0.48527409752849027	downregulated set
P49137	MAPKAPK2	28	7993	44	11732	144	50449	1.2272539844546946	0.2954338506263056	0.1875319087484665	0.6846044379612694	0.7269248259930217	0.16456028986679055	1.313918368801079	0.3938756466007548	0.07036810638800418	0.6877914914698473	1.152624135718459	0.16254320105042677	0.7610822892387733	-0.3938756466007548	0.07036810638800418	0.28812886804817933	1.152624135718459	0.5404132269471302	downregulated set
P49336	CDK8	45	7993	82	11732	318	50449	0.893133138789069	-0.163052841877364	0.781538605668151	0.9999958325169447	0.10704956426726311	1.8099186657549275e-6	1.108858251817404	0.1490749538942399	0.2197683501467139	0.9378846492176663	0.6580348521598157	0.02785057237658596	0.9018285234934341	-0.1490749538942399	0.2197683501467139	0.47201506939510435	0.6580348521598157	0.326044136004326	downregulated set
P49674	CSNK1E	33	7993	41	11732	163	50449	1.277811105989518	0.3536745838641526	0.12042357940481896	0.5876877603821846	0.9192884682046194	0.23085335412791994	1.081639602781462	0.11321988004121514	0.3539109672958219	0.9563760078252055	0.45110597886501247	0.01937132736995772	1.277811105989518	0.3536745838641526	0.12042357940481896	0.36200623707608126	0.9192884682046194	0.4412839468580206	upregulated set
P49759	CLK1	21	7993	54	11732	210	50449	0.6311698163543196	-0.6638998800891287	0.9867981796926106	0.9999958325169447	0.005771660307335745	1.8099186657549275e-6	1.1057666493117613	0.1450469647766342	0.2777748413773609	0.9563760078252055	0.5563070917365447	0.01937132736995772	0.904349937323945	-0.1450469647766342	0.2777748413773609	0.515766151223157	0.5563070917365447	0.2875471632050015	downregulated set
P49760	CLK2	25	7993	61	11732	247	50449	0.6388357284247183	-0.6464830936915391	0.9903825126722743	0.9999958325169447	0.004197036656937892	1.8099186657549275e-6	1.0619818056025445	0.08675904938892642	0.3595583217573306	0.9563760078252055	0.444230655314322	0.01937132736995772	0.9416357179797658	-0.08675904938892642	0.3595583217573306	0.5488093703788512	0.444230655314322	0.26057848208795403	downregulated set
P49761	CLK3	21	7993	59	11732	242	50449	0.5477105944415321	-0.8685143080019548	0.9984440592477544	0.9999958325169447	6.762627317799993e-4	1.8099186657549275e-6	1.0483819578702531	0.06816443093168922	0.39554033719290577	0.9563760078252055	0.4028092205683015	0.01937132736995772	0.9538508293594262	-0.06816443093168922	0.39554033719290577	0.5737860021146433	0.4028092205683015	0.24125005085914072	downregulated set
P49840	GSK3A	23	7993	90	11732	293	50449	0.49545938354198593	-1.0131613009757208	0.9998723869416654	0.9999958325169447	5.5425183617349406e-5	1.8099186657549275e-6	1.3208486120828995	0.4014651228201573	0.014099990101635417	0.42622970205722527	1.8507811922245228	0.3703562895113257	0.7570890341649825	-0.4014651228201573	0.014099990101635417	0.12206562859415802	1.8507811922245228	0.9134066080724934	downregulated set
P49841	GSK3B	30	7993	72	11732	261	50449	0.7254807903555621	-0.4629906804928927	0.9643644461583409	0.9999958325169447	0.015758809412245816	1.8099186657549275e-6	1.1861983478507798	0.24634526750187014	0.11417727316137023	0.7964180047043502	0.9424203332430797	0.09885893039329635	0.8430293313187087	-0.24634526750187014	0.11417727316137023	0.3603720184155748	0.9424203332430797	0.44324893778034313	downregulated set
P50613	CDK7	30	7993	81	11732	298	50449	0.6354058144376984	-0.6542498030385809	0.995087497045486	0.9999958325169447	0.002138730497128613	1.8099186657549275e-6	1.1687809101948154	0.22500451977682187	0.12066874569202708	0.7964180047043502	0.918405201577683	0.09885893039329635	0.855592345218333	-0.22500451977682187	0.12066874569202708	0.36200623707608126	0.918405201577683	0.4412839468580206	downregulated set
P50750	CDK9	34	7993	81	11732	285	50449	0.7529721938098616	-0.40933150567849913	0.9540901193971332	0.9999958325169447	0.020410601702188197	1.8099186657549275e-6	1.2221347835186678	0.2894034020068947	0.06588816157531825	0.6877914914698473	1.1811926100550343	0.16254320105042677	0.8182403557166453	-0.2894034020068947	0.06588816157531825	0.2851476735972572	1.1811926100550343	0.5449301672947107	downregulated set
P51617	IRAK1	37	7993	46	11732	199	50449	1.1735021763047684	0.23082051739681855	0.2100411985923247	0.69146542158873	0.6776955120925248	0.1602295329641969	0.9939972819841634	-0.008686188042788572	0.5405429748698641	0.9997093481112385	0.267169772558202	1.262468592768354e-4	1.1735021763047684	0.23082051739681855	0.2100411985923247	0.4645436727990831	0.6776955120925248	0.3329734507466265	upregulated set
P51812	RPS6KA3	18	7993	24	11732	51	50449	2.2276021973770987	1.1554916208681763	0.004534224613901988	0.09159133720082016	2.3434969698376444	1.0381456003910208	2.023633090987834	1.0169477357846615	0.0046020004757071995	0.26302801693200867	2.3370533407745024	0.579997989339441	2.2276021973770987	1.1554916208681763	0.004534224613901988	0.0858668786257689	2.3434969698376444	1.0661743239912644	upregulated set
P51817	PRKX	19	7993	18	11732	105	50449	1.1420792180694816	0.19166272386383315	0.33427131623804407	0.7558523046278162	0.47590088854053775	0.12156305840304032	0.7371689039839094	-0.43993287987967067	0.909100904989144	0.9997093481112385	0.041387909904688526	1.262468592768354e-4	1.1420792180694816	0.19166272386383315	0.33427131623804407	0.5428574959417579	0.47590088854053775	0.26531416092414384	upregulated set
P51955	NEK2	19	7993	45	11732	121	50449	0.9910851196828129	-0.012919125799826518	0.5517218906837686	0.9236007341280769	0.2582797841869791	0.034515730553858585	1.599201574040128	0.6773517971919073	0.006015258877978985	0.26302801693200867	2.2207456772421046	0.579997989339441	0.625312040854024	-0.6773517971919073	0.006015258877978985	0.08767600564400291	2.2207456772421046	1.0571192440591035	downregulated set
P51956	NEK3	23	7993	53	11732	169	50449	0.8590034011734463	-0.2192642512461497	0.7820900557261667	0.9999958325169447	0.1067432361305595	1.8099186657549275e-6	1.348550076373325	0.43140909487280577	0.03746484684833851	0.5564031706886464	1.4263760384043942	0.25461040382618194	0.7415371646333775	-0.43140909487280577	0.03746484684833851	0.20639724718266486	1.4263760384043942	0.6852960993963331	downregulated set
P51957	NEK4	29	7993	54	11732	144	50449	1.2710860659549301	0.3460617193456774	0.14317166890128985	0.6287103721317511	0.8441429125947129	0.20154937482966312	1.6125279958473038	0.689324208051835	0.0024879426981817814	0.26302801693200867	2.6041596264530984	0.579997989339441	0.6201442719600967	-0.689324208051835	0.0024879426981817814	0.05384618839636284	2.6041596264530984	1.2688450336290316	downregulated set
P53350	PLK1	28	7993	34	11732	154	50449	1.147545282520546	0.1985510839910348	0.2812834943055744	0.7388762010841031	0.5508557514548612	0.13142832167279825	0.9493614331434492	-0.07497065196943492	0.6368890356531143	0.9997093481112385	0.1959362276355161	1.262468592768354e-4	1.147545282520546	0.1985510839910348	0.2812834943055744	0.5165387804520548	0.5508557514548612	0.2868970671664625	upregulated set
P53355	DAPK1	30	7993	26	11732	98	50449	1.9322167118475815	0.9502569117586973	0.001998559772414181	0.046581816233961286	2.6992828584414243	1.3317835822459563	1.140880567977577	0.19014777234096836	0.3084543255975177	0.9563760078252055	0.5108091350651285	0.01937132736995772	1.9322167118475815	0.9502569117586973	0.001998559772414181	0.046581816233961286	2.6992828584414243	1.3317835822459563	upregulated set
P53778	MAPK12	38	7993	76	11732	319	50449	0.7518614355176975	-0.41146129031319767	0.9627669318060861	0.9999958325169447	0.016478834870600426	1.8099186657549275e-6	1.0244813246036564	0.034893685523134384	0.44537312623133013	0.9844121067762043	0.35127599179580987	0.006823053772803876	0.9761036887489115	-0.034893685523134384	0.44537312623133013	0.6107515982645875	0.35127599179580987	0.21413538785582284	downregulated set
P53779	MAPK10	38	7993	96	11732	338	50449	0.7095977818847605	-0.49492659492828633	0.9844304757068036	0.9999958325169447	0.006814950001309927	1.8099186657549275e-6	1.2213313000227906	0.2884546008718788	0.05017801144033884	0.6610407594096813	1.2994865538145577	0.17977176132984546	0.8187786557024613	-0.2884546008718788	0.05017801144033884	0.25339895777371113	1.2994865538145577	0.5961951756958963	downregulated set
P54646	PRKAA2	30	7993	30	11732	142	50449	1.3334371549249608	0.41514983207697054	0.0956731202196749	0.56019497392059	1.0192100620142799	0.25166079199289576	0.9084883244231203	-0.1384601213251665	0.7126098753387945	0.9997093481112385	0.14714816349576926	1.262468592768354e-4	1.3334371549249608	0.41514983207697054	0.0956731202196749	0.34128514391993936	1.0192100620142799	0.46688261606948983	upregulated set
P57058	HUNK	41	7993	41	11732	167	50449	1.549546798762037	0.6318463272522024	0.009979440306088843	0.1275056525539433	2.000893815305149	0.894470561751038	1.0557254184518963	0.07823465576776138	0.405495104976884	0.967441077228314	0.3920143841022938	0.014375476555945595	1.549546798762037	0.6318463272522024	0.009979440306088843	0.10328200232978259	2.000893815305149	0.985975350986156	upregulated set
P57059	SIK1	27	7993	26	11732	162	50449	1.0519518364088478	0.07306865238232983	0.4355683692791014	0.874330313752653	0.3609436659831152	0.058324464002917284	0.6901495767179171	-0.5350190225575473	0.9720926433144998	0.9997093481112385	0.012292343548026965	1.262468592768354e-4	1.0519518364088478	0.07306865238232983	0.4355683692791014	0.6081899349841832	0.3609436659831152	0.2159607713293397	upregulated set
P57078	RIPK4	14	7993	26	11732	116	50449	0.7617541440501291	-0.3926026514894732	0.8643173167715252	0.9999958325169447	0.06332678573534155	1.8099186657549275e-6	0.9638119308416799	-0.05317643485574644	0.6010822968462621	0.9997093481112385	0.22106606274041526	1.262468592768354e-4	1.0375468159298646	0.05317643485574644	0.6010822968462621	0.7170391178914073	0.22106606274041526	0.14445715085804825	downregulated set
P68400	CSNK2A1	33	7993	54	11732	295	50449	0.7060530120452084	-0.5021515865417501	0.979739496027425	0.9999958325169447	0.008889383978240845	1.8099186657549275e-6	0.7871447930011567	-0.34529905517620924	0.9567985815428355	0.9997093481112385	0.019179477198239626	1.262468592768354e-4	1.2704142984765072	0.34529905517620924	0.9567985815428355	0.9695985625668199	0.019179477198239626	0.013408037020364277	downregulated set
P78362	SRPK2	17	7993	48	11732	205	50449	0.5234106341122335	-0.933984859028099	0.9981206475010517	0.9999958325169447	8.16960338753988e-4	1.8099186657549275e-6	1.0068572612411228	0.009859171829524359	0.5085179261850122	0.9997093481112385	0.29369373279824984	1.262468592768354e-4	0.9931894405442634	-0.009859171829524359	0.5085179261850122	0.6524229172851702	0.29369373279824984	0.18547079215094706	downregulated set
P78368	CSNK1G2	29	7993	41	11732	159	50449	1.1511550352241475	0.20308214579573103	0.2719738023168354	0.7388762010841031	0.5654729270583921	0.13142832167279825	1.108858510408567	0.14907529033773442	0.3041715682322262	0.9563760078252055	0.5168813831065798	0.01937132736995772	1.1511550352241475	0.20308214579573103	0.2719738023168354	0.515766151223157	0.5654729270583921	0.2875471632050015	upregulated set
P78527	PRKDC	30	7993	51	11732	220	50449	0.8607013475409088	-0.21641536732945035	0.8042579292151779	0.9999958325169447	0.09460464867601165	1.8099186657549275e-6	0.9968458267172141	-0.0045577018284620775	0.5327282219634653	0.9997093481112385	0.2734942952963793	1.262468592768354e-4	1.0031641535714435	0.0045577018284620775	0.5327282219634653	0.669143616611064	0.2734942952963793	0.1744806606957738	downregulated set
P80192	MAP3K9	15	7993	24	11732	95	50449	0.9965759791485483	-0.004948294276425156	0.546920793872399	0.9236007341280769	0.26207556447987645	0.034515730553858585	1.0863618938833903	0.11950478043383919	0.39448502898735116	0.9563760078252055	0.4039694739540667	0.01937132736995772	0.9205035684980861	-0.11950478043383919	0.39448502898735116	0.5737860021146433	0.4039694739540667	0.24125005085914072	downregulated set
Q00526	CDK3	21	7993	76	11732	276	50449	0.48023987728316436	-1.058172890465155	0.9998815416700719	0.9999958325169447	5.1448846355610886e-5	1.8099186657549275e-6	1.184049104110769	0.24372891271357855	0.10989862911653613	0.7964180047043502	0.9590077249635613	0.09885893039329635	0.8445595681194392	-0.24372891271357855	0.10989862911653613	0.3603720184155748	0.9590077249635613	0.44324893778034313	downregulated set
Q00532	CDKL1	15	7993	25	11732	127	50449	0.7454739712277094	-0.42377011425827843	0.8882655795078238	0.9999958325169447	0.05145716657441582	1.8099186657549275e-6	0.8464829626641661	-0.2404470638925835	0.805197830323827	0.9997093481112385	0.09409740402637737	1.262468592768354e-4	1.1813586854160232	0.2404470638925835	0.805197830323827	0.8682382298509593	0.09409740402637737	0.06136109542915225	downregulated set
Q00534	CDK6	32	7993	91	11732	350	50449	0.5770704519970157	-0.7931806329628324	0.9994652984931784	0.9999958325169447	2.322800196518736e-4	1.8099186657549275e-6	1.1180562111190862	0.16099272258552655	0.1875822078551477	0.8807258417358841	0.7268083567713085	0.055159260658433046	0.8944094134579145	-0.16099272258552655	0.1875822078551477	0.43387335099320423	0.7268083567713085	0.3626370239247677	downregulated set
Q00535	CDK5	34	7993	96	11732	360	50449	0.5961054529898517	-0.7463605241865168	0.999192803130439	0.9999958325169447	3.507027083739651e-4	1.8099186657549275e-6	1.1467321373827009	0.1975284347709918	0.13031029740197142	0.7964180047043502	0.8850212640406635	0.09885893039329635	0.8720432325917001	-0.1975284347709918	0.13031029740197142	0.36649324110288684	0.8850212640406635	0.4359340302419169	downregulated set
Q00536	CDK16	43	7993	80	11732	297	50449	0.9137913250658094	-0.1300633482744028	0.731938630059914	0.9999958325169447	0.13552533115971951	1.8099186657549275e-6	1.1583183716793277	0.21203184237244993	0.1366789975070172	0.7964180047043502	0.8642982152608022	0.09885893039329635	0.8633205036282053	-0.21203184237244993	0.1366789975070172	0.36649324110288684	0.8642982152608022	0.4359340302419169	downregulated set
Q00537	CDK17	40	7993	66	11732	296	50449	0.8529427587466638	-0.22947916980722152	0.8470938413877903	0.9999958325169447	0.07206847569126248	1.8099186657549275e-6	0.9587998165798379	-0.06069846189049533	0.6418799029711769	0.9997093481112385	0.1925462217068341	1.262468592768354e-4	1.0429705791633632	0.06069846189049533	0.6418799029711769	0.7567689128415043	0.1925462217068341	0.12103671653582365	downregulated set
Q02156	PRKCE	13	7993	10	11732	48	50449	1.7093806696242464	0.7734737130022146	0.06684503599979567	0.44030534582474107	1.174930838483412	0.35624604166268103	0.8958599407711348	-0.15865489669978622	0.6759154208397798	0.9997093481112385	0.17010764512445345	1.262468592768354e-4	1.7093806696242464	0.7734737130022146	0.06684503599979567	0.2851476735972572	1.174930838483412	0.5449301672947107	upregulated set
Q02750	MAP2K1	28	7993	48	11732	185	50449	0.9552721777470472	-0.06601624808393067	0.6191693845615375	0.9958743371842925	0.2081905259115651	0.0017954588760061606	1.1157314121070439	0.15798977173933773	0.2735312476032175	0.9563760078252055	0.5629930536578652	0.01937132736995772	0.896273053845023	-0.15798977173933773	0.2735312476032175	0.515766151223157	0.5629930536578652	0.2875471632050015	downregulated set
Q02779	MAP3K10	30	7993	44	11732	170	50449	1.1137823123489676	0.15546728691164083	0.32263514183414344	0.7468116187231966	0.4912883304577543	0.12678893401685462	1.11299602360144	0.15444843837553202	0.2887664181699793	0.9563760078252055	0.5394533140507273	0.01937132736995772	1.1137823123489676	0.15546728691164083	0.32263514183414344	0.53169740246053665	0.4912883304577543	0.27433546137062687	upregulated set
Q04759	PRKCQ	16	7993	10	11732	34	50449	2.9701099217612073	1.5705163251826768	7.213287549241125e-4	0.031349676288101834	3.1418667548251085	1.5037669392676167	1.264735414599068	0.3388356015433435	0.31122306660576	0.9563760078252055	0.5069282223238887	0.01937132736995772	2.9701099217612073	1.5705163251826768	7.213287549241125e-4	0.031349676288101834	3.1418667548251085	1.5037669392676167	upregulated set
Q04771	ACVR1	21	7993	37	11732	246	50449	0.5388048627479117	-0.892165223614541	0.99883349555394485	0.9999958325169447	5.069021533585731e-4	1.8099186657549275e-6	0.6467741874190761	-0.6286659924913633	0.9961743551227781	0.9997093481112385	0.0016646426598718861	1.262468592768354e-4	1.5461346779939624	0.6286659924913633	0.9961743551227781	0.9961743551227781	0.0016646426598718861	0.0016646426598718861	downregulated set
Q05513	PRKCZ	18	7993	10	11732	77	50449	1.4754337490466343	0.561139141327195	0.09323080349949756	0.56019497392059	1.0304405728434676	0.25166079199289576	0.5584670529834966	-0.8404559241150202	0.9766805384284433	0.9997093481112385	0.010247466051411755	1.262468592768354e-4	1.4754337490466343	0.561139141327195	0.09323080349949756	0.34128514391993936	1.0304405728434676	0.46688261606948983	upregulated set
Q05655	PRKCD	15	7993	9	11732	42	50449	2.2541195156186657	1.1725640106384467	0.00835340568673957	0.12655409615410448	2.0781364263836792	0.8977237935453554	0.9214793338114663	-0.11797628425876673	0.6439511451476183	0.9997093481112385	0.19114708015204607	1.262468592768354e-4	2.2541195156186657	1.1725640106384467	0.00835340568673957	0.09734930473392651	2.0781364263836792	1.0116671458521922	upregulated set
Q07002	CDK18	40	7993	73	11732	300	50449	0.8415643118942635	-0.24885456913648596	0.865993288120794	0.9999958325169447	0.06248547396810188	1.8099186657549275e-6	1.0463676665494839	0.06538986640981118	0.3850170004019846	0.9563760078252055	0.4145200938219728	0.01937132736995772	0.9556870228010901	-0.06538986640981118	0.3850170004019846	0.569073907911226	0.4145200938219728	0.2448313263754221	downregulated set
Q09013	DMPK	12	7993	15	11732	61	50449	1.2416264220668323	0.3122311638129329	0.29262423805311016	0.7388762010841031	0.5336897041274784	0.13142832167279825	1.0574143655180224	0.08054083171879134	0.4691512407764382	0.9997093481112385	0.3286871307468491	1.262468592768354e-4	1.2416264220668323	0.3122311638129329	0.29262423805311016	0.5178924998842388	0.5336897041274784	0.28576037838638174	upregulated set
Q12851	MAP4K2	16	7993	26	11732	95	50449	1.0630292656704226	0.08818131545452475	0.45187950934120635	0.874330313752653	0.344977351480937	0.058324464002917284	1.1768328651955402	0.23490944214772447	0.2629650250642593	0.9563760078252055	0.5801020098055495	0.01937132736995772	0.8497383354719975	-0.23490944214772447	0.2629650250642593	0.515766151223157	0.5801020098055495	0.2875471632050015	downregulated set
Q12852	MAP3K12	20	7993	20	11732	102	50449	1.2375682457799706	0.30750808489612047	0.22514052186922343	0.69146542158873	0.6475463315637591	0.1602295329641969	0.8431635037839837	-0.24611567341671578	0.7897454743299497	0.9997093481112385	0.10251285415869361	1.262468592768354e-4	1.2375682457799706	0.30750808489612047	0.22514052186922343	0.47201506939510435	0.6475463315637591	0.326044136004326	upregulated set
Q13043	STK4	19	7993	34	11732	84	50449	1.427620512921876	0.5136125361703859	0.10608330158249667	0.5739864353481516	0.9743529723787162	0.24109837088261163	1.740503458376568	0.7995046806963367	0.005803209682750947	0.26302801693200867	2.2363317371355396	0.579997989339441	0.5745464021845363	-0.7995046806963367	0.005803209682750947	0.08767600564400291	2.2363317371355396	1.0571192440591035	downregulated set
Q13131	PRKAA1	27	7993	36	11732	149	50449	1.1436932360029453	0.19370014106287808	0.2910165306431699	0.7388762010841031	0.5360823410374341	0.13142832167279825	1.0389588481606689	0.055138512057055174	0.44806901040339475	0.9844121067762043	0.3486550919633399	0.006823053772803876	1.1436932360029453	0.19370014106287808	0.2910165306431699	0.5178924998842388	0.5360823410374341	0.28576037838638174	upregulated set
Q13153	PAK1	23	7993	20	11732	97	50449	1.496558965358043	0.5816491230416432	0.05790859979769567	0.41000308187156387	1.2372569359729642	0.3872128788051821	0.8866244703585502	-0.1736049142274635	0.7231552457812633	0.9997093481112385	0.14076845906984	1.262468592768354e-4	1.496558965358043	0.5816491230416432	0.05790859979769567	0.2712328080073423	1.2372569359729642	0.5666577798684511	upregulated set
Q13163	MAP2K5	4	7993	21	11732	69	50449	0.365896402327131	-1.4504928644257866	0.9928950997930829	0.9999958325169447	0.0030966326602364933	1.8099186657549275e-6	1.3087251270671878	0.38816211832298725	0.1708332245192605	0.8805866119063882	0.767427661620357	0.05522792166933693	0.7641023919522114	-0.38816211832298725	0.1708332245192605	0.4153734392751541	0.767427661620357	0.38156127752896957	downregulated set
Q13164	MAPK7	42	7993	73	11732	291	50449	0.910942186073319	-0.13456860014878053	0.736404246124609	0.9999958325169447	0.13288371600836693	1.8099186657549275e-6	1.078737626023911	0.10934401064286124	0.30146134059662594	0.9563760078252055	0.520768373878921	0.01937132736995772	0.927009474663336	-0.10934401064286124	0.30146134059662594	0.5189931034135095	0.520768373878921	0.2848384131907658	downregulated set
Q13177	PAK2	31	7993	27	11732	115	50449	1.7013769054446712	0.7667027761465197	0.00806636324707111	0.12655409615410448	2.0933222245988645	0.8977237935453554	1.0095933944838265	0.01377437627244056	0.5161489034393194	0.9997093481112385	0.28722499098300025	1.262468592768354e-4	1.7013769054446712	0.7667027761465197	0.00806636324707111	0.09734930473392651	2.0933222245988645	1.0116671458521922	upregulated set
Q13188	STK3	19	7993	36	11732	125	50449	0.9593670510389349	-0.05984520310594456	0.6034552670905582	0.9937334017849954	0.21935491773856852	0.0027301122457999466	1.2384295316263667	0.30851177955274756	0.15157306244045152	0.8350297803537602	0.8193779746470023	0.07829803563894112	0.8074742845374099	-0.30851177955274756	0.15157306244045152	0.3905814384764135	0.8193779746470023	0.4082883994475779	downregulated set
Q13233	MAP3K1	16	7993	24	11732	131	50449	0.7708917097649554	-0.3753998816441637	0.8671507542570678	0.9999958325169447	0.0619053938150201	1.8099186657549275e-6	0.7878123427251943	-0.3440760749283768	0.8826305885199253	0.9997093481112385	0.05422102568191782	1.262468592768354e-4	1.2693378178625736	0.3440760749283768	0.8826305885199253	0.91902772619085	0.05422102568191782	0.036671386165520084	downregulated set
Q13237	PRKG2	35	7993	26	11732	116	50449	1.904259835813459	0.9292303474816324	0.0011087972958579383	0.03359655806449553	2.955147841891186	1.473705213388881	0.9638119308416799	-0.05317643485574644	0.6010822968462621	0.9997093481112385	0.22106606274041526	1.262468592768354e-4	1.904259835813459	0.9292303474816324	0.0011087972958579383	0.03359655806449553	2.955147841891186	1.473705213388881	upregulated set
