uniprotID	protein	gene	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	down_regulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs	dominant_direction
P34947	GRK5	GRK5	30	7984	243	62127	202	50409	0.9376776413141449	-0.09283606256178595	0.6571807211847704	0.9999912556383899	0.18231518535547805	3.797644599061587e-6	0.9760669385702629	-0.03494800382887303	0.6190741618550467	0.7868807545475557	0.20825732165006425	0.10409107649200383	1.0245198976463583	0.03494800382887303	0.6190741618550467	0.6907332890920993	0.20825732165006425	0.1606896131691462	downregulated set
P35626	GRK3	GRK3	27	7984	214	62127	179	50409	0.9523489168625535	-0.07043785706530023	0.6238565429129654	0.9999912556383899	0.20491526574072916	3.797644599061587e-6	0.9700268383313454	-0.04390343110110808	0.6376188150089195	0.7868807545475557	0.1954388761571294	0.10409107649200383	1.0308993117347298	0.04390343110110808	0.6376188150089195	0.6974675124465798	0.1954388761571294	0.15647601671927294	downregulated set
P36507	MEK2	MAP2K2	36	7984	245	62127	193	50409	1.1776755382228987	0.235942116524935	0.20838999462842558	0.7026973202559392	0.6811231365336302	0.15323170264646924	1.0300017393835412	0.04264677371712504	0.39867091879979355	0.7868807545475557	0.3993854429566387	0.10409107649200383	1.1776755382228987	0.235942116524935	0.20838999462842558	0.6525079585912219	0.6811231365336302	0.1854141868997615	upregulated set
P36894	BMPR1A	BMPR1A	28	7984	282	62127	242	50409	0.7305207989664707	-0.4530027456934771	0.9563213117442023	0.9999912556383899	0.019396165807200088	3.797644599061587e-6	0.9455278787738771	-0.08080809839835043	0.7526721462115615	0.7918738204934136	0.12339415540248205	0.10134401465940795	1.0576102751161183	0.08080809839835043	0.7526721462115615	0.7601988676736772	0.12339415540248205	0.11907278161983947	downregulated set
P36896	ALK4	ACVR1B	13	7984	267	62127	223	50409	0.3680700253939923	-1.4419478294800767	0.9999848601059296	0.9999912556383899	6.575222225595429e-6	3.797644599061587e-6	0.9714709987092488	-0.04175716715997897	0.6424782796987318	0.7868807545475557	0.19214154996777347	0.10409107649200383	1.029366806964548	0.04175716715997897	0.6424782796987318	0.6991670547694233	0.19214154996777347	0.15541904414501917	downregulated set
P36897	TGFBR1	TGFBR1	28	7984	296	62127	253	50409	0.6987595833135168	-0.517131930592963	0.9748092103752323	0.9999912556383899	0.01108037608534087	3.797644599061587e-6	0.9492611714500925	-0.07512302248012136	0.7422199897663513	0.7869458612508194	0.12946735323661085	0.10405514434840599	1.0534508627087305	0.07512302248012136	0.7422199897663513	0.7546733452993438	0.12946735323661085	0.12224098881056104	downregulated set
P37173	TGFBR2	TGFBR2	26	7984	220	62127	186	50409	0.8825392650340127	-0.18026762816396238	0.7528842677368227	0.9999912556383899	0.12327177777827626	3.797644599061587e-6	0.9596857076840232	-0.059366087184039164	0.6784870094500164	0.7868807545475557	0.16845846307894366	0.10409107649200383	1.0420078073406616	0.059366087184039164	0.6784870094500164	0.7158429086509013	0.16845846307894366	0.14518227293148928	downregulated set
P41279	COT	MAP3K8	23	7984	154	62127	126	50409	1.1524849416577618	0.2047479005569153	0.29893450520160636	0.7406848056545989	0.5244239526296449	0.13036656433726335	0.991693636699184	-0.012033596331092609	0.5523156884110225	0.7868807545475557	0.2578126205576563	0.10409107649200383	1.1524849416577618	0.2047479005569153	0.29893450520160636	0.6525079585912219	0.5244239526296449	0.1854141868997615	upregulated set
P41743	PKCI	PRKCI	13	7984	61	62127	46	50409	1.7842967843818998	0.8353556005413036	0.05315025321761088	0.4026131681234024	1.2744946620767303	0.3951120249023876	1.0759895519600193	0.10566406915043933	0.3919295871065653	0.7868807545475557	0.40679195001489576	0.10409107649200383	1.7842967843818998	0.8353556005413036	0.05315025321761088	0.4026131681234024	1.2744946620767303	0.3951120249023876	upregulated set
P42345	MTOR	MTOR	34	7984	346	62127	278	50409	0.7721890008481163	-0.3729740903808263	0.937640951573345	0.9999912556383899	0.027963433051729557	3.797644599061587e-6	1.009855303638893	0.014148592306398595	0.46824983068899606	0.7868807545475557	0.3295223709860364	0.10409107649200383	0.9902408754963402	-0.014148592306398595	0.46824983068899606	0.6525079585912219	0.3295223709860364	0.1854141868997615	downregulated set
P43250	GRK6	GRK6	34	7984	273	62127	234	50409	0.9173681159966095	-0.12442732883759272	0.7064647751911486	0.9999912556383899	0.15090948749056302	3.797644599061587e-6	0.9466467497734902	-0.07910192413058631	0.7453909642870798	0.7869458612508194	0.12761587611671865	0.10405514434840599	1.0563602529024432	0.07910192413058631	0.7453909642870798	0.7553627497624923	0.12761587611671865	0.12184443593884328	downregulated set
P45983	JNK1	MAPK8	41	7984	420	62127	327	50409	0.791635757852294	-0.33709131510544527	0.9345901192406227	0.9999912556383899	0.029378814775388534	3.797644599061587e-6	1.0421545277406965	0.0595692122384694	0.3014965775200726	0.7868807545475557	0.520717613449479	0.10409107649200383	0.9595505977102226	-0.0595692122384694	0.3014965775200726	0.6525079585912219	0.520717613449479	0.1854141868997615	downregulated set
P45984	JNK2	MAPK9	43	7984	427	62127	324	50409	0.8379453425752004	-0.25507195187847653	0.8793213251747279	0.9999912556383899	0.05585239426666503	3.797644599061587e-6	1.0693448507423253	0.09672717974314295	0.19220485436529794	0.7868807545475557	0.7162356478982802	0.10409107649200383	0.9351520225732728	-0.09672717974314295	0.19220485436529794	0.6525079585912219	0.7162356478982802	0.1854141868997615	downregulated set
P48729	CK1A	CSNK1A1	31	7984	234	62127	177	50409	1.1058325197428793	0.1451329034455151	0.33191289332856966	0.7786701815448668	0.4789758768692147	0.10864645589133616	1.0726994901198972	0.10124597093563385	0.2570595371698144	0.7868807545475557	0.5899662787318342	0.10409107649200383	1.1058325197428793	0.1451329034455151	0.33191289332856966	0.6525079585912219	0.4789758768692147	0.1854141868997615	upregulated set
P48730	CK1D	CSNK1D	36	7984	277	62127	216	50409	1.0523027228875865	0.07354979396783512	0.4161077978033894	0.8484471574939199	0.380794145511424	0.07137520098736672	1.0405342395046475	0.05732443874054653	0.34827666129353024	0.7868807545475557	0.45807562749708775	0.10409107649200383	1.0523027228875865	0.07354979396783512	0.4161077978033894	0.6525079585912219	0.380794145511424	0.1854141868997615	upregulated set
P49137	MAPKAPK2	MAPKAPK2	28	7984	187	62127	143	50409	1.2362491265967748	0.30596950172861515	0.17876456074178385	0.6525983362019339	0.7477185739058189	0.1853540377795877	1.0610575674758143	0.0855029315201983	0.31714980723249914	0.7868807545475557	0.4987355482358927	0.10409107649200383	1.2362491265967748	0.30596950172861515	0.17876456074178385	0.6525079585912219	0.7477185739058189	0.1854141868997615	upregulated set
P49336	CDK8	CDK8	45	7984	395	62127	314	50409	0.904817435997401	-0.1443013642945838	0.7560022491981117	0.9999912556383899	0.12147691241827029	3.797644599061587e-6	1.02069469865268	0.02955140430975078	0.4086879711308188	0.7868807545475557	0.3886081446431605	0.10409107649200383	0.9797248886665161	-0.02955140430975078	0.4086879711308188	0.6525079585912219	0.3886081446431605	0.1854141868997615	downregulated set
P49674	CK1E	CSNK1E	33	7984	203	62127	162	50409	1.2861272874167062	0.36303343258601545	0.11423867781827934	0.5769053229823107	0.942186831999521	0.23889545388085964	1.016738290359925	0.0239483755682325	0.4590750544396158	0.7868807545475557	0.3381163056081087	0.10409107649200383	1.2861272874167062	0.36303343258601545	0.11423867781827934	0.5769053229823107	0.942186831999521	0.23889545388085964	upregulated set
P49759	CLK1	CLK1	22	7984	264	62127	210	50409	0.6614454991849604	-0.596305806553981	0.9787435775334257	0.9999912556383899	0.009331074743394672	3.797644599061587e-6	1.020030114660566	0.0286117459517821	0.43401498651229564	0.7868807545475557	0.36249527406531973	0.10409107649200383	0.9803632124457117	-0.0286117459517821	0.43401498651229564	0.6525079585912219	0.36249527406531973	0.1854141868997615	downregulated set
P49760	CLK2	CLK2	25	7984	308	62127	246	50409	0.6416464807306201	-0.6401494407960754	0.9897460280096526	0.9999912556383899	0.004476232457244391	3.797644599061587e-6	1.015883064680548	0.022734347272970273	0.4445122673428911	0.7868807545475557	0.35211624916888495	0.10409107649200383	0.984365262860699	-0.022734347272970273	0.4445122673428911	0.6525079585912219	0.35211624916888495	0.1854141868997615	downregulated set
P49761	CLK3	CLK3	21	7984	300	62127	242	50409	0.5478932448062923	-0.8680332786947225	0.9984352957555699	0.9999912556383899	6.800746158464167e-4	3.797644599061587e-6	1.0058509537808475	0.008416543541246022	0.4909960876528007	0.7868807545475557	0.3089219684016127	0.10409107649200383	0.9941830807448612	-0.008416543541246022	0.4909960876528007	0.6525079585912219	0.3089219684016127	0.1854141868997615	downregulated set
P49840	GSK3A	GSK3A	23	7984	383	62127	293	50409	0.49562460960254606	-1.0126802704635687	0.9998714483027891	0.9999912556383899	5.58328815207394e-5	3.797644599061587e-6	1.0606314707323672	0.08492346143207112	0.2367996449679287	0.7868807545475557	0.6256189530833453	0.10409107649200383	0.9428345543146093	-0.08492346143207112	0.2367996449679287	0.6525079585912219	0.6256189530833453	0.1854141868997615	downregulated set
P49841	GSK3B	GSK3B	30	7984	330	62127	258	50409	0.7341612053095166	-0.44583121361022243	0.9587059455710243	0.9999912556383899	0.018314579272418755	3.797644599061587e-6	1.0378253339950319	0.05356365854846236	0.3435683055250006	0.7868807545475557	0.4639869070366159	0.10409107649200383	0.9635532755310318	-0.05356365854846236	0.3435683055250006	0.6525079585912219	0.4639869070366159	0.1854141868997615	downregulated set
P50613	CDK7	CDK7	30	7984	376	62127	296	50409	0.6399123480447602	-0.6440537893080671	0.9944491286987532	0.9999912556383899	0.002417428417372502	3.797644599061587e-6	1.0306836644873592	0.04360161136444355	0.3640544939231388	0.7868807545475557	0.43883360360709533	0.10409107649200383	0.9702297945096272	-0.04360161136444355	0.3640544939231388	0.6525079585912219	0.43883360360709533	0.1854141868997615	downregulated set
P50750	CDK9	CDK9	33	7984	366	62127	285	50409	0.7310700605147958	-0.4519184245319401	0.9670192938649466	0.9999912556383899	0.01456486083376184	3.797644599061587e-6	1.0419977472682243	0.05935215860636891	0.3161110922936982	0.7868807545475557	0.5001602645608498	0.10409107649200383	0.9596949730665651	-0.05935215860636891	0.3161110922936982	0.6525079585912219	0.5001602645608498	0.1854141868997615	downregulated set
P51617	IRAK1	IRAK1	37	7984	246	62127	199	50409	1.1738936334966963	0.2313016917708988	0.2095259732190056	0.7026973202559392	0.678762133430305	0.15323170264646924	1.0030203311621226	0.004350849588670156	0.5071135974226493	0.7868807545475557	0.29489474439897423	0.10409107649200383	1.1738936334966963	0.2313016917708988	0.2095259732190056	0.6525079585912219	0.678762133430305	0.1854141868997615	upregulated set
P51812	RSK2	RPS6KA3	17	7984	75	62127	51	50409	2.1045679781492166	1.0735241098951118	0.008923905062966064	0.1319158139289994	2.0494450586088724	0.8797031385671543	1.1932127662632943	0.25485131835919445	0.18845683466517305	0.7868807545475557	0.7247881075985867	0.10409107649200383	2.1045679781492166	1.0735241098951118	0.008923905062966064	0.1319158139289994	2.0494450586088724	0.8797031385671543	upregulated set
P51817	PRKX	PRKX	20	7984	122	62127	104	50409	1.2141711607125893	0.2799718114663124	0.24763700203196207	0.719159737288492	0.6061844623269447	0.14317463490511864	0.9517925335315701	-0.07128095776574574	0.6694366899894286	0.7868807545475557	0.17429048883619594	0.10409107649200383	1.2141711607125893	0.2799718114663124	0.24763700203196207	0.6525079585912219	0.6061844623269447	0.1854141868997615	upregulated set
P51955	NEK2	NEK2	19	7984	167	62127	122	50409	0.9832888913737131	-0.02431275063006813	0.5643393883295094	0.9499713036880074	0.24845963688718334	0.022289513488184403	1.1106336167247077	0.1513829692829065	0.20593305696679132	0.7868807545475557	0.6862739335862703	0.10409107649200383	0.9003869367370946	-0.1513829692829065	0.20593305696679132	0.6525079585912219	0.6862739335862703	0.1854141868997615	downregulated set
P51956	NEK3	NEK3	23	7984	223	62127	170	50409	0.8542329818525753	-0.22729849351635098	0.7897228853958801	0.9999912556383899	0.10252527637577541	3.797644599061587e-6	1.0643633176880207	0.08999069515943536	0.28793021989574313	0.7868807545475557	0.5407127510816105	0.10409107649200383	0.9395288088020274	-0.08999069515943536	0.28793021989574313	0.6525079585912219	0.5407127510816105	0.1854141868997615	downregulated set
P51957	NEK4	NEK4	29	7984	198	62127	144	50409	1.271509955943727	0.34654275839798343	0.14282228929371696	0.6182164807999462	0.8452040099136764	0.20885942142562827	1.1156242562931906	0.15785120740057576	0.1726869861765173	0.7868807545475557	0.7627403899640111	0.10409107649200383	1.271509955943727	0.34654275839798343	0.14282228929371696	0.6182164807999462	0.8452040099136764	0.20885942142562827	upregulated set
P53350	PLK1	PLK1	28	7984	189	62127	155	50409	1.1405196993954836	0.1896913655231148	0.2909895241039791	0.7358026181186232	0.5361226457416847	0.13323867120392938	0.9893665533697451	-0.015422966467460306	0.5614235276446007	0.7868807545475557	0.2507093912881181	0.10409107649200383	1.1405196993954836	0.1896913655231148	0.2909895241039791	0.6525079585912219	0.5361226457416847	0.1854141868997615	upregulated set
P53355	DAPK1	DAPK1	30	7984	123	62127	97	50409	1.9527696539044712	0.9655217808842544	0.0017492220159074881	0.04077032852461299	2.757155065212977	1.3896557890175083	1.028874596850658	0.04106715178801644	0.4446484191201021	0.7868807545475557	0.35198324741361975	0.10409107649200383	1.9527696539044712	0.9655217808842544	0.0017492220159074881	0.04077032852461299	2.757155065212977	1.3896557890175083	upregulated set
P53778	P38G	MAPK12	37	7984	389	62127	314	50409	0.7439810269969931	-0.4266622646916491	0.9662344834151831	0.9999912556383899	0.014917467274158885	3.797644599061587e-6	1.005188902563236	0.007466648848751399	0.48856796917960976	0.7868807545475557	0.31107500904603885	0.10409107649200383	0.9948378831580769	-0.007466648848751399	0.48856796917960976	0.6525079585912219	0.31107500904603885	0.1854141868997615	downregulated set
P53779	JNK3	MAPK10	38	7984	432	62127	336	50409	0.714059544829905	-0.4858837104804096	0.982771105544056	0.9999912556383899	0.007547620697496472	3.797644599061587e-6	1.0432182894777335	0.061041067921205644	0.29379680108879663	0.7868807545475557	0.531952937194663	0.10409107649200383	0.9585721512806588	-0.061041067921205644	0.29379680108879663	0.6525079585912219	0.531952937194663	0.1854141868997615	downregulated set
P54646	AMPKA2	PRKAA2	29	7984	172	62127	142	50409	1.2894207025832194	0.3667230522991728	0.1289908677284245	0.5971238375071717	0.8894410357127247	0.22393559120109474	0.9828025104222877	-0.025026552033479744	0.5837100946257545	0.7868807545475557	0.23380279597825318	0.10409107649200383	1.2894207025832194	0.3667230522991728	0.1289908677284245	0.5971238375071717	0.8894410357127247	0.22393559120109474	upregulated set
P57058	HUNK	HUNK	41	7984	209	62127	168	50409	1.5408371946806783	0.623714434315358	0.010756707840645028	0.1319158139289994	1.9683206269422795	0.8797031385671543	1.0094035701632171	0.013503094431422048	0.4854395788847252	0.7868807545475557	0.31386481764047836	0.10409107649200383	1.5408371946806783	0.623714434315358	0.010756707840645028	0.1319158139289994	1.9683206269422795	0.8797031385671543	upregulated set
P57059	SIK	SIK1	27	7984	188	62127	162	50409	1.0523027697569745	0.0735498582252304	0.4349458283145828	0.8670301709165696	0.3615648302386494	0.0619657896811169	0.9416324622068228	-0.086764037618992	0.7308355944717215	0.7869458612508194	0.13618030901215802	0.10405514434840599	1.0523027697569745	0.0735498582252304	0.4349458283145828	0.6525079585912219	0.3615648302386494	0.1854141868997615	upregulated set
P57078	ANKRD3	RIPK4	14	7984	142	62127	116	50409	0.7620081720704506	-0.3921216250660178	0.8640419138236022	0.9999912556383899	0.06346518981185285	3.797644599061587e-6	0.9932482958230446	-0.009773681892137205	0.5472973342944438	0.7868807545475557	0.2617766671581213	0.10409107649200383	1.0067975995582863	0.009773681892137205	0.5472973342944438	0.6633243691648659	0.2617766671581213	0.17827404732785387	downregulated set
P68400	CK2A1	CSNK2A1	33	7984	349	62127	295	50409	0.7062884651587475	-0.5016705597534068	0.9796419130044303	0.9999912556383899	0.008932642292577972	3.797644599061587e-6	0.9598928785990306	-0.059054680862887336	0.7110652654198307	0.7869458612508194	0.14809053554189333	0.10405514434840599	1.0417829137971166	0.059054680862887336	0.7110652654198307	0.7403875444062156	0.14809053554189333	0.13054089602549557	downregulated set
P78362	SRPK2	SRPK2	16	7984	251	62127	204	50409	0.4952020408280069	-1.0139108346841794	0.9989729033224781	0.9999912556383899	4.462916510188412e-4	3.797644599061587e-6	0.9983233846592711	-0.0024208746429037957	0.5265522863717792	0.7868807545475557	0.27855849711804925	0.10409107649200383	1.001679431100676	0.0024208746429037957	0.5265522863717792	0.658154441692208	0.27855849711804925	0.1816721834309795	downregulated set
P78368	CK1G2	CSNK1G2	29	7984	202	62127	161	50409	1.1372295810945507	0.1855235313382142	0.2914069774727221	0.7358026181186232	0.5355000536586095	0.13323867120392938	1.0180139381279283	0.02575731419394552	0.4546096977431773	0.7868807545475557	0.3423613041336465	0.10409107649200383	1.1372295810945507	0.1855235313382142	0.2914069774727221	0.6525079585912219	0.5355000536586095	0.1854141868997615	upregulated set
P78527	DNAPK	PRKDC	30	7984	270	62127	219	50409	0.8649218441527157	-0.20935832069003688	0.7969413747110303	0.9999912556383899	0.09857362537422054	3.797644599061587e-6	1.0003661095127632	5.280877154150965e-4	0.5173102824968314	0.7868807545475557	0.2862488891005783	0.10409107649200383	0.9996340244743582	-5.280877154150965e-4	0.5173102824968314	0.658154441692208	0.2862488891005783	0.1816721834309795	downregulated set
P80192	MLK1	MAP3K9	16	7984	120	62127	96	50409	1.0523028273724901	0.07354993721544015	0.4664261313705471	0.8821328774688284	0.33121712636198536	0.05446599127982407	1.0142336991443397	0.020390115605455388	0.4871366201931375	0.7868807545475557	0.3123492213828468	0.10409107649200383	1.0523028273724901	0.07354993721544015	0.4664261313705471	0.6525079585912219	0.33121712636198536	0.1854141868997615	upregulated set
Q00526	CDK3	CDK3	21	7984	352	62127	276	50409	0.4804000280861812	-1.057691859497868	0.9998806960075618	0.9999912556383899	5.1816156583578975e-5	3.797644599061587e-6	1.0348163284504455	0.04937472371649416	0.3508595680584229	0.7868807545475557	0.45486667561709215	0.10409107649200383	0.9663550646687417	-0.04937472371649416	0.3508595680584229	0.6525079585912219	0.45486667561709215	0.1854141868997615	downregulated set
Q00532	CDKL1	CDKL1	15	7984	152	62127	127	50409	0.7457225702558544	-0.42328908767537016	0.8880149587188613	0.9999912556383899	0.05157971841696158	3.797644599061587e-6	0.9710983258335318	-0.04231071581275952	0.6200642067097393	0.7868807545475557	0.20756333763725254	0.10409107649200383	1.0297618412035268	0.04231071581275952	0.6200642067097393	0.6907332890920993	0.20756333763725254	0.1606896131691462	downregulated set
Q00534	CDK6	CDK6	32	7984	437	62127	346	50409	0.5839363429132521	-0.7761169907974395	0.9993021140461251	0.9999912556383899	3.03193828432773e-4	3.797644599061587e-6	1.0247880761304247	0.03532559448503128	0.3813819603148473	0.7868807545475557	0.41863985329579245	0.10409107649200383	0.975811510001147	-0.03532559448503128	0.3813819603148473	0.6525079585912219	0.41863985329579245	0.1854141868997615	downregulated set
Q00535	CDK5	CDK5	34	7984	456	62127	361	50409	0.5946524568768161	-0.7498813596304594	0.9992361621511774	0.9999912556383899	3.318573215451102e-4	3.797644599061587e-6	1.0249115262656276	0.035499376924039976	0.37768345468118975	0.7868807545475557	0.42287204005478407	0.10409107649200383	0.9756939739409553	-0.035499376924039976	0.37768345468118975	0.6525079585912219	0.42287204005478407	0.1854141868997615	downregulated set
Q00536	CDK16	CDK16	41	7984	377	62127	297	50409	0.8716222763345833	-0.19822502653502377	0.8158167599204587	0.9999912556383899	0.08840737689805443	3.797644599061587e-6	1.029945127270814	0.0425674765123005	0.3672771711169862	0.7868807545475557	0.4350060653003405	0.10409107649200383	0.9709255119734741	-0.0425674765123005	0.3672771711169862	0.6525079585912219	0.4350060653003405	0.1854141868997615	downregulated set
Q00537	CDK17	CDK17	40	7984	360	62127	295	50409	0.8561211268816558	-0.22411316649826168	0.8415829435922975	0.9999912556383899	0.0749030749712415	3.797644599061587e-6	0.9901652670589561	-0.014258751445347407	0.5659866714663266	0.7868807545475557	0.24719379597918978	0.10409107649200383	1.0099324155958889	0.014258751445347407	0.5659866714663266	0.6672916788104941	0.24719379597918978	0.17568429080817927	downregulated set
Q02156	PKCE	PRKCE	13	7984	58	62127	48	50409	1.7099507036618098	0.7739547341124667	0.06672144970106027	0.44925776132047246	1.1757345260643974	0.34750441133743615	0.9804206579077406	-0.028527212123788618	0.5800742234186602	0.7868807545475557	0.2365164327150622	0.10409107649200383	1.7099507036618098	0.7739547341124667	0.06672144970106027	0.44925776132047246	1.1757345260643974	0.34750441133743615	upregulated set
Q02750	MEK1	MAP2K1	28	7984	231	62127	183	50409	0.9660362874844909	-0.04985071246124448	0.5977890959638751	0.9952203081156822	0.2234520110195702	0.0020807705023399804	1.0242112901596951	0.0345133675070291	0.4246199559710958	0.7868807545475557	0.37199959904315333	0.10409107649200383	0.9763610395703409	-0.0345133675070291	0.4246199559710958	0.6525079585912219	0.37199959904315333	0.1854141868997615	downregulated set
Q02779	MLK2	MAP3K10	31	7984	216	62127	171	50409	1.1445704318201957	0.19480624271997513	0.27274952556473264	0.7358026181186232	0.5642359961742597	0.13323867120392938	1.0249114985839185	0.035499337958466826	0.42582326839932155	0.7868807545475557	0.37077061095469854	0.10409107649200383	1.1445704318201957	0.19480624271997513	0.27274952556473264	0.6525079585912219	0.5642359961742597	0.1854141868997615	upregulated set
Q04759	PKCT	PRKCQ	16	7984	44	62127	34	50409	2.971100315673532	1.5709973168803177	7.190346821377299e-4	0.031154740018216505	3.14325016121966	1.506475868518514	1.0500388571646424	0.070442716464231	0.46183302841526375	0.7868807545475557	0.33551501133749007	0.10409107649200383	2.971100315673532	1.5709973168803177	7.190346821377299e-4	0.031154740018216505	3.14325016121966	1.506475868518514	upregulated set
Q04771	ALK2	ACVR1	21	7984	284	62127	247	50409	0.5368024517450275	-0.8975368340938353	0.998908920155887	0.9999912556383899	4.741086478683995e-4	3.797644599061587e-6	0.9329426840760363	-0.10013964397029847	0.7996476760610547	0.8076441528216652	0.09710132056570232	0.09277994678305976	1.0718772086094182	0.10013964397029847	0.7996476760610547	0.7996476760610547	0.09710132056570232	0.09710132056570232	downregulated set
Q05513	PKCZ	PRKCZ	18	7984	88	62127	76	50409	1.4953451552159491	0.5804785253900591	0.08591081229285379	0.504324741650316	1.0659521746597798	0.297289725280034	0.9395211095170477	-0.0900025178578644	0.6839568206060536	0.7869458612508194	0.16497131518697705	0.10405514434840599	1.4953451552159491	0.5804785253900591	0.08591081229285379	0.504324741650316	1.0659521746597798	0.297289725280034	upregulated set
Q05655	PKCD	PRKCD	15	7984	52	62127	43	50409	2.202436265748369	1.139100270941755	0.009845274942256756	0.1319158139289994	2.006772151111678	0.8797031385671543	0.9812072395895656	-0.027370216391935966	0.5786619934389068	0.7868807545475557	0.23757504119236453	0.10409107649200383	2.202436265748369	1.139100270941755	0.009845274942256756	0.1319158139289994	2.006772151111678	0.8797031385671543	upregulated set
Q07002	CDK18	CDK18	37	7984	368	62127	295	50409	0.7918975564030258	-0.3366142863358024	0.9250569539773987	0.9999912556383899	0.03383152776188186	3.797644599061587e-6	1.0121706441110798	0.017452537718984293	0.45468544380585907	0.7868807545475557	0.3422889489749713	0.10409107649200383	0.9879756993725416	-0.017452537718984293	0.45468544380585907	0.6525079585912219	0.3422889489749713	0.1854141868997615	downregulated set
Q09013	DMPK1	DMPK	11	7984	76	62127	61	50409	1.1385161662206438	0.18715477699123848	0.39596477376197	0.8340888810527599	0.4023434485221591	0.07878766819435187	1.010908013784741	0.015651727118082215	0.5103138184256476	0.7868807545475557	0.29216267155655046	0.10409107649200383	1.1385161662206438	0.18715477699123848	0.39596477376197	0.6525079585912219	0.4023434485221591	0.1854141868997615	upregulated set
Q12851	GCK	MAP4K2	16	7984	121	62127	95	50409	1.0633839096165871	0.08866254184373555	0.45139863213250897	0.8767550354881424	0.34543976129326653	0.057121731145423155	1.0334543285760918	0.047474633182617805	0.43291415279977646	0.7868807545475557	0.3635982160293587	0.10409107649200383	1.0633839096165871	0.08866254184373555	0.45139863213250897	0.6525079585912219	0.34543976129326653	0.1854141868997615	upregulated set
Q12852	DLK	MAP3K12	20	7984	121	62127	102	50409	1.237981000375253	0.30798917329632974	0.22475179116594143	0.719159737288492	0.6482968384584274	0.14317463490511864	0.9625108101241278	-0.055125350945820856	0.6380302130410382	0.7868807545475557	0.1951587553755028	0.10409107649200383	1.237981000375253	0.30798917329632974	0.22475179116594143	0.6525079585912219	0.6482968384584274	0.1854141868997615	upregulated set
Q13043	MST1	STK4	19	7984	119	62127	85	50409	1.4112960817365243	0.4970206887448566	0.11369491784737146	0.5769053229823107	0.944258947802782	0.23889545388085964	1.1359198185626638	0.183861002585031	0.20440584211067572	0.7868807545475557	0.6895066958163314	0.10409107649200383	1.4112960817365243	0.4970206887448566	0.11369491784737146	0.5769053229823107	0.944258947802782	0.23889545388085964	upregulated set
Q13131	AMPKA1	PRKAA1	27	7984	185	62127	148	50409	1.1518074917056764	0.20389961090380385	0.2800558048267838	0.7358026181186232	0.5527554211094575	0.13323867120392938	1.014233701712258	0.020390119258186536	0.47175233820415696	0.7868807545475557	0.32628593861052146	0.10409107649200383	1.1518074917056764	0.20389961090380385	0.2800558048267838	0.6525079585912219	0.5527554211094575	0.1854141868997615	upregulated set
Q13153	PAK1	PAK1	23	7984	117	62127	97	50409	1.4970580088645866	0.5821301248564693	0.057756383369654926	0.41667105145251054	1.2384000095481469	0.38020667144374237	0.978677150946956	-0.031095077289864718	0.5900793034319971	0.7868807545475557	0.22908961763164443	0.10409107649200383	1.4970580088645866	0.5821301248564693	0.057756383369654926	0.41667105145251054	1.2384000095481469	0.38020667144374237	upregulated set
Q13163	MEK5	MAP2K5	4	7984	90	62127	69	50409	0.36601842492824693	-1.450011821013133	0.9928778653280255	0.9999912556383899	0.0031041711182623038	3.797644599061587e-6	1.0583427088608277	0.08180687160501134	0.39296309394376944	0.7868807545475557	0.40564823550041157	0.10409107649200383	0.9448735193502431	-0.08180687160501134	0.39296309394376944	0.6525079585912219	0.40564823550041157	0.1854141868997615	downregulated set
Q13164	ERK5	MAPK7	42	7984	360	62127	288	50409	0.9207418051476178	-0.11913144308328844	0.7143119175512238	0.9999912556383899	0.1461121040633924	3.797644599061587e-6	1.0142337086233852	0.020390129088907923	0.44540062000283226	0.7868807545475557	0.35124918275860073	0.10409107649200383	0.9859660465804232	-0.020390129088907923	0.44540062000283226	0.6525079585912219	0.35124918275860073	0.1854141868997615	downregulated set
Q13177	PAK2	PAK2	31	7984	142	62127	115	50409	1.7019442710106985	0.7671837977449067	0.008033923637375552	0.1319158139289994	2.095072300563525	0.8797031385671543	1.0018857578698814	0.0027180115760329416	0.5199160638001419	0.7868807545475557	0.2840667640013427	0.10409107649200383	1.7019442710106985	0.7671837977449067	0.008033923637375552	0.1319158139289994	2.095072300563525	0.8797031385671543	upregulated set
Q13188	MST2	STK3	19	7984	162	62127	125	50409	0.9596870431411717	-0.05936407959337739	0.6029286786978965	0.9957879586728141	0.21973405814157262	0.0018331296307236096	1.0515667850850767	0.07254047864921365	0.3592450000503599	0.7868807545475557	0.44460926763534975	0.10409107649200383	0.9509619495247705	-0.07254047864921365	0.3592450000503599	0.6525079585912219	0.44460926763534975	0.1854141868997615	downregulated set
